[1.5194805194805194, 'able foresee consequences']
[0.18331530659683676, 'mr pettiti mr']
[0.18329683206160113, 'imposes respondent state']
[0.1832300036263703, 'relevant right respect']
[0.1831829910647645, 'constitutional court ustavni']
[0.18303638915883816, 'authorities failed comply']
[0.18266286558969486, 'required article 13']
[0.18253968253968253, 'civil claim damages']
[0.18227564998602178, 'remanded applicant custody']
[0.18209354747816284, 'court notes firstly']
[0.1820030168244454, 'contracting states margin']
[0.18197278911564624, 'life constitute breach']
[0.18074560603296233, 'person action taken']
[0.18074560603296233, 'action taken view']
[0.18074560603296233, 'taken view deportation']
[0.1805660535819266, 'state positive obligation']
[0.1803030303030303, 'court finds search']
[0.1802186843323717, 'contracting states enjoy']
[0.17981582877053262, 'decisions taken parents']
[0.17885244673144654, 'legitimate aims set']
[0.17872381927681466, 'laws governing exercise']
[0.1787149762344726, 'applicable present case']
[0.1786848072562358, 'personal autonomy important']
[0.1786848072562358, 'important principle underlying']
[0.1786848072562358, 'autonomy important principle']
[0.1786848072562358, 'principle underlying interpretation']
[0.1786523716767386, 'mr eissen registrar']
[0.17863844265599507, 'registrar mr petzold']
[0.17830888500926428, 'right access court']
[0.17813320318929896, 'disclosed rule 47']
[0.1778311917359537, 'chamber composed christos']
[0.177666388192704, 'persons similar situations']
[0.17730496453900707, 'substance arguable complaint']
[0.17722640673460346, 'legal costs expenses']
[0.1770110544217687, 'district court decision']
[0.1768707482993197, 'eur 000 plus']
[0.1767580526186378, 'president intervene written']
[0.17646250764241986, 'right fair hearing']
[0.1763154241288352, 'converted turkish liras']
[0.17623828138220465, 'laws contracting states']
[0.1759216635693542, 'effective remedies respect']
[0.1758241758241758, 'circumstances absolving requirement']
[0.17555003511419975, 'legitimate aim necessary']
[0.17523732656904573, 'european integration human']
[0.17523732656904573, 'human rights ekimdzhiev']
[0.1752239357281374, 'committee ministers member']
[0.1752239357281374, 'ministers member states']
[0.17497781721384206, 'rights freedoms parties']
[0.17492711370262393, 'damage converted russian']
[0.17479023034578592, 'likewise declared admissible']
[0.1746268656716418, '14 taken conjunction']
[0.1745726348900952, 'guarantees right fair']
[0.17451829216535097, 'favour plenary court']
[0.1741708040060017, 'applicants family life']
[0.174158270903298, 'order protect interests']
[0.17414965986394562, '20 november 1989']
[0.1741496598639456, 'article 12 convention']
[0.17394809775762157, 'life health property']
[0.17394613667905592, 'eissen registrar mr']
[0.17368437401396508, 'family life interference']
[0.17353002321471883, 'article 43 art']
[0.17346938775510204, 'safety prevention disorder']
[0.17298919567827134, 'important aspect personal']
[0.17296151713308405, 'interference individual right']
[0.17279526449027585, '13 convention guarantees']
[0.1727843915343915, 'disorder crime meaning']
[0.1725327812284334, 'little common ground']
[0.1723770397803547, 'article convention secure']
[0.1721156853546016, '2012 pursuant rule']
[0.17193482043980382, 'purposes article convention']
[0.17190368210776372, 'european convention human']
[0.17167677881963594, 'court convicted applicant']
[0.171419392344644, 'russian national mr']
[0.17137521675336803, 'administered private individuals']
[0.17137521675336803, 'treatment administered private']
[0.17106314948041568, 'save execution sentence']
[0.17106314948041568, 'court following conviction']
[0.17106314948041568, 'execution sentence court']
[0.17106314948041568, 'intentionally save execution']
[0.17106314948041568, 'law shall deprived']
[0.17106314948041568, 'penalty provided law']
[0.17106314948041568, 'conviction crime penalty']
[0.17106314948041568, 'crime penalty provided']
[0.17106314948041568, 'following conviction crime']
[0.17106314948041568, 'sentence court following']
[0.17082246432407547, 'having regard findings']
[0.17072998971845468, 'life shall protected']
[0.17064874730379956, 'supreme court cassation']
[0.17040058727023832, 'public safety prevention']
[0.16991685563114134, 'distress frustration resulting']
[0.1695030818742159, 'includes person physical']
[0.16897394136807817, 'exhausted domestic remedies']
[0.16884799683633503, 'art 50 convention']
[0.16873105004826713, 'life accordance law']
[0.16864111498257836, 'procedural rules thereof']
[0.16839826839826835, 'comply obligations article']
[0.1678531546621999, 'having regard particular']
[0.16770597127739986, 'arbitrary interference authorities']
[0.16748066748066748, 'affords protection different']
[0.16748066748066748, 'different treatment objective']
[0.16748066748066748, 'protection different treatment']
[0.16728704060240449, 'protection individuals regard']
[0.16688443670150988, 'slovak republic lodged']
[0.16688443670150988, 'slovakia european court']
[0.16661352040816327, 'regional court upheld']
[0.16618821441620124, 'germany lodged court']
[0.16615463389656937, 'way evidence obtained']
[0.1660952380952381, 'called incompatible convention']
[0.16604090354090353, 'arguable complaint convention']
[0.16567285350354136, 'interests public order']
[0.16561417019638042, 'lawyer client relationship']
[0.16558551348467318, 'convention russian national']
[0.16555924695459578, 'law lawful detention']
[0.1655328798185941, 'lay rules admissibility']
[0.16521860206070732, 'practices followed situations']
[0.16521860206070732, 'followed situations obtaining']
[0.16521860206070732, 'requirements vary considerably']
[0.1645051332291277, 'government argued applicant']
[0.16437868865712668, '43 art 43']
[0.16436616140232027, 'effective remedy available']
[0.16422193877551022, 'reiterates object article']
[0.163935518252065, 'protected law shall']
[0.16391092755055425, 'relevant provisions rules']
[0.16379325267002476, 'manner exercise discretion']
[0.16376921138825898, 'aspects individual physical']
[0.16284797606986057, 'sir vincent evans']
[0.16273175937041484, 'x2011 mentioned months']
[0.16273175937041484, 'expiry x2011 mentioned']
[0.16243231986672224, 'national authorities acknowledged']
[0.1621514892238215, 'court established case']
[0.1621086144895669, 'prevent effecting unauthorised']
[0.1621086144895669, 'unauthorised entry country']
[0.1621086144895669, 'country person action']
[0.1621086144895669, 'detention person prevent']
[0.1621086144895669, 'effecting unauthorised entry']
[0.1621086144895669, 'person prevent effecting']
[0.1621086144895669, 'entry country person']
[0.16156462585034012, 'exists regard fair']
[0.16156462585034012, 'obligation exists regard']
[0.161537630925386, 'mr sch\\xfcrmann head']
[0.1613448100328567, 'acknowledged expressly substance']
[0.1613448100328567, 'authorities acknowledged expressly']
[0.16119368063397116, 'sverre erik jebens']
[0.16119174942704353, 'netherlands lodged court']
[0.16116121854484616, 'applicant detention pending']
[0.1609105180533752, 'arise article 14']
[0.16078135756033846, 'converted pounds sterling']
[0.16055805038064608, 'assembly council europe']
[0.1604756558194244, 'article 13 requires']
[0.160425626189173, 'state legal obligation']
[0.1601955975133818, 'art 43 convention']
[0.16017245687271375, 'freedoms parties submissions']
[0.1599188062321703, 'court stage proceedings']
[0.15971506447696926, 'national laws governing']
[0.15971356963838165, 'competent national authority']
[0.1596013844134145, 'requirements article 13']
[0.15959436406141403, 'constitute violation article']
[0.1594186061521383, 'reasonableness length proceedings']
[0.15930666051731426, 'vincent berger bo\\u0161tjan']
[0.15900383141762453, 'lithuania judgment strasbourg']
[0.15873015873015872, 'regional court convicted']
[0.1586256622464654, 'judgment 24 march']
[0.15791890818063847, 'judgments decisions 1998']
[0.15784583468661503, 'christos rozakis registrar']
[0.15784583468661503, 'rozakis registrar president']
[0.1578307888954315, 'concurring opinion judge']
[0.15778791925007654, 'pounds sterling gbp']
[0.1573239114767354, 'exercise discretion conferred']
[0.15726290516206484, 'regard automatic processing']
[0.15711451247165534, 'complaints articles convention']
[0.15623831950362563, 'liberty united kingdom']
[0.15601806456916653, 'legal aid council']
[0.1558956916099773, 'norway european court']
[0.15510204081632653, 'court case parties']
[0.15495516388373531, 'obligation conform substantive']
[0.15483787710380942, 'issue arises article']
[0.1547900484070697, 'complexity case conduct']
[0.15466002069030377, 'situation existing breach']
[0.1546047461889046, 'affect private family']
[0.15436788576816868, 'code civil procedure']
[0.15433673469387751, 'home meaning article']
[0.15417088821344144, 'criminal law provisions']
[0.15413636719055437, 'president mr hedigan']
[0.15394305870496347, 'domestic case law']
[0.15393884192449642, 'republic germany lodged']
[0.15357658214801073, 'enjoy family life']
[0.15355352667382743, 'joint dissenting opinion']
[0.15332684387496645, 'separate issue arises']
[0.15315358459843878, 'government did dispute']
[0.15311199106508272, 'netherlands judgment strasbourg']
[0.15278578474704385, '13 convention provides']
[0.15272799681401833, 'real immediate risk']
[0.15255277368679432, 'malone united kingdom']
[0.15210365671195164, 'application republic finland']
[0.1519756838905775, 'recoverable article 41']
[0.15179256887940362, '31 art 31']
[0.15179256887940362, 'article 31 art']
[0.1517626430417128, 'regulation national law']
[0.1516384331510382, 'rights practical effective']
[0.15142093492608955, 'right marry family']
[0.15128750886857814, 'struck general community']
[0.1512501552345076, 'convention article protocol']
[0.1509883731886106, 'parties rights set']
[0.1509883731886106, 'victim violation high']
[0.1509883731886106, 'contracting parties rights']
[0.1509883731886106, 'violation high contracting']
[0.15072695744964654, 'mr lagergren mr']
[0.15071292810543852, 'respondent state failed']
[0.15059523809523812, 'complaint characterised facts']
[0.15059523809523812, 'characterised facts alleged']
[0.15053702371486627, 'balance aims mentioned']
[0.1504447933019362, 'article convention protects']
[0.15041771094402673, 'government maintained claim']
[0.15021707607774293, 'afford contracting states']
[0.1497076023391813, 'supervision committee ministers']
[0.14969955888993086, 'vincent evans mr']
[0.1492580154424639, 'remedy required article']
[0.14901198574667962, 'effective remedy disposal']
[0.14866544624494316, 'duty article convention']
[0.14833024118738405, 'pounds sterling rate']
[0.14811736522566016, 'ipso jure family']
[0.14795918367346939, 'vary considerably case']
[0.14786325483017954, 'newly composed section']
[0.14767703123867507, 'terms paragraph article']
[0.14756328761012602, 'holds finding violation']
[0.1474589835934374, 'county court judgment']
[0.14742760984218845, 'holds unanimously respondent']
[0.14710558552923086, 'judgment court case']
[0.1468230734916918, 'sexual orientation sexual']
[0.1468230734916918, 'orientation sexual life']
[0.14663643235071808, 'mere finding violation']
[0.14642047295108518, 'applicant right access']
[0.14633408919123203, 'interference complained accordance']
[0.14581484767820171, 'relevant time provided']
[0.14558445439658688, 'assigned newly composed']
[0.14552870956811845, 'action protection personal']
[0.14540883335209578, 'netherlands european court']
[0.14512471655328796, 'claim relating civil']
[0.14512471655328796, 'rights obligations brought']
[0.14512471655328796, 'obligations brought court']
[0.14512471655328796, 'right claim relating']
[0.14512471655328796, 'secures right claim']
[0.145065961607315, 'mihai poalelungi judges']
[0.14488783943329397, 'principle equality arms']
[0.1447660696931834, 'violation applicant rights']
[0.144667592943455, 'slovakia judgment strasbourg']
[0.14462081128747795, '22 october 2002']
[0.1445050069717328, 'ryssdal president mr']
[0.14433404940923739, 'matter regulation national']
[0.14416369722492173, 'violation article protocol']
[0.1441169060216679, 'violation respondent state']
[0.14395426563575772, 'unanimously respondent state']
[0.14382096924791424, 'issue arise article']
[0.14351186483983266, 'provided national law']
[0.14322738664843931, 'pecuniary damage sustained']
[0.14260353264112663, '21 june 2011']
[0.14255254340542187, 'provides inter alia']
[0.14230790720131226, 'district court applicant']
[0.14228352737669508, 'courts interpret apply']
[0.14225843209089709, 'federal ministry justice']
[0.14224489795918369, 'relying article convention']
[0.14221088435374152, 'secure jurisdiction rights']
[0.14221088435374152, 'jurisdiction rights freedoms']
[0.14203257060399918, 'satisfied falls applicant']
[0.14166666666666666, 'authorities entitled resort']
[0.14166041852514674, 'impartial tribunal established']
[0.14160919540229883, 'ministers council europe']
[0.14160919540229883, 'committee ministers council']
[0.14131883909342632, 'child 20 november']
[0.14119601328903655, 'lagergren mr g\\xf6lc\\xfckl\\xfc']
[0.14081188943375197, 'article convention applicable']
[0.14050122213387517, 'men women marriageable']
[0.14050122213387517, 'age right marry']
[0.14050122213387517, 'governing exercise right']
[0.14050122213387517, 'marriageable age right']
[0.14042759961127307, 'government contested arguments']
[0.1399498746867168, 'article present case']
[0.13993964071463427, 'article 13 provides']
[0.1398091704214153, 'provide effective protection']
[0.13980830427409058, 'freedoms defined convention']
[0.1396771041561953, 'deputy section registrar']
[0.1395043731778426, 'powell rayner united']
[0.1395043731778426, 'rayner united kingdom']
[0.13940586716867043, 'protecting national security']
[0.13931835360406788, '14 convention complements']
[0.1392938127632005, 'applicant arrested suspicion']
[0.13907785336356762, 'make reparation consequences']
[0.13896987366375124, 'originated application slovak']
[0.1388856494978944, 'material time provided']
[0.13772150520623352, 'supreme court judgment']
[0.1373154704058494, 'rights freedoms defined']
[0.13687670988818595, 'having regard foregoing']
[0.13685006166209174, 'primarily matter regulation']
[0.13684367098021716, 'convention account alleged']
[0.13654863654863653, 'determining positive obligation']
[0.13645458183273307, 'intervention health field']
[0.1359414197572717, 'pursued violation article']
[0.13592558235415375, 'investigatory powers tribunal']
[0.13497150997150997, 'relevant determination civil']
[0.13488305434533365, 'pecuniary damage claimed']
[0.13468523002421307, 'hearing merits required']
[0.13423891835357946, 'french notified writing']
[0.13407856511304786, 'article guarantees right']
[0.13399299113584828, 'domestic law afford']
[0.13396868181234758, 'court reiterates finds']
[0.13396868181234758, 'reiterates finds violation']
[0.13396084964598085, 'pecuniary damage iii']
[0.1338552662444288, 'state general obligation']
[0.1336405529953917, 'claiming victim violation']
[0.13341770816853873, 'interests legal certainty']
[0.1330928923293455, 'parties article convention']
[0.13278503641315434, 'kingdom netherlands lodged']
[0.13271604938271606, 'proceedings assessed light']
[0.1323438466295609, 'based reasonable suspicion']
[0.13219359387178442, 'court takes note']
[0.132168458781362, 'contracting states duty']
[0.13206349206349205, 'notes government did']
[0.13195639701663797, 'prison security safety']
[0.13161786453711916, 'represented mr laptev']
[0.1315637366057534, 'j\\xe1n \\u0161ikuta p\\xe4ivi']
[0.1315637366057534, '\\u0161ikuta p\\xe4ivi hirvel\\xe4']
[0.13138936285018446, 'pay applicants months']
[0.1313654194258991, 'republic austria lodged']
[0.13123726648019615, 'persons unsound mind']
[0.1308016877637131, 'originated application federal']
[0.13055727341441628, 'family life constitute']
[0.13053061224489795, 'christos rozakis president']
[0.1304803133374562, 'gave birth daughter']
[0.130404110114255, 'turkish liras trl']
[0.130352719122331, 'free choose means']
[0.13025315946484414, 'lawful detention persons']
[0.13016661315914987, 'request obtain decision']
[0.13006802721088434, 'published official gazette']
[0.1299713172652939, 'deciding equitable basis']
[0.1297076801735187, 'diyarbak\\u0131r state security']
[0.12970723040088777, 'austria european court']
[0.12926161718331647, 'practical effective protection']
[0.12901433865471654, 'parties submissions government']
[0.12893485829633305, 'applicant lodged complaint']
[0.12868114987930654, 'legitimate aim aims']
[0.1286332714904143, 'compensation respect non']
[0.1285714285714286, 'proper administration justice']
[0.12820512820512822, 'does lay rules']
[0.12798048512334229, 'enforceable right compensation']
[0.1279207335107956, 'degree exaggeration provocation']
[0.12734290063057185, 'taken ensure compliance']
[0.12726178906936922, 'office civil matters']
[0.12687830687830687, 'grady united kingdom']
[0.12687830687830687, 'smith grady united']
[0.12681220028995208, 'conducting criminal proceedings']
[0.12679711059681606, 'state domestic law']
[0.12627551020408162, 'secured article convention']
[0.12602353529813623, 'annexed judgment joint']
[0.12560738581146744, 'admissibility parties submissions']
[0.1255600358422939, 'freedoms convention bulgarian']
[0.12526389866291343, 'court does circumstances']
[0.12471813789573599, 'application present case']
[0.12467209105864568, 'quantum recoverable article']
[0.12467209105864568, 'reasonable quantum recoverable']
[0.12447516641065029, 'length proceedings assessed']
[0.12441225974074059, 'amounts expiry mentioned']
[0.12400793650793653, 'measure favourable applicant']
[0.12400793650793653, 'decision measure favourable']
[0.12361453201970445, 'case law article']
[0.12334904722122766, 'circumstances individual case']
[0.12332905190048048, 'court judgment case']
[0.12332220672948269, 'deportation order issued']
[0.12308981563639948, '1998 reports 1998']
[0.1226945335902206, 'provide follows article']
[0.1224894719792679, 'general office civil']
[0.12213976499690786, 'sterling rate applicable']
[0.12176764289440345, 'apply rule 39']
[0.12172528585902444, 'proportionate aims sought']
[0.12146281331324475, 'control prisoners correspondence']
[0.12131519274376418, 'ensure adequate protection']
[0.12111801242236025, 'proceedings concerning applicant']
[0.12105236303487031, 'violation article account']
[0.12023809523809521, '24 november 1998']
[0.11996265172735761, 'contracting parties article']
[0.11967750062988158, 'commission criminal offence']
[0.11961023403071921, 'international law department']
[0.11961023403071921, 'department federal ministry']
[0.11961023403071921, 'head international law']
[0.11961023403071921, 'law department federal']
[0.11931396121667057, 'civil action damages']
[0.11930336044192111, 'case originated applications']
[0.11885733314304743, 'applicant deprived liberty']
[0.11830916577157177, '50 present case']
[0.11799988812729392, '26 april 2007']
[0.11795534691065263, 'court following separate']
[0.11739290490116386, 'claims just satisfaction']
[0.11680152248437185, 'court chamber case']
[0.1162915759189051, 'freedom expression protected']
[0.11624467785091791, 'regard material possession']
[0.11610551393553203, 'articles 12 convention']
[0.11608414963119676, 'regional court arrondissementsrechtbank']
[0.11527262420119563, 'contact outside world']
[0.11507037130305826, 'question application article']
[0.11494407098802704, 'correspondence article convention']
[0.11490991630018443, 'positive obligation protect']
[0.114825240441004, '21 february 2002']
[0.11461823535384304, 'existence facts information']
[0.11460317460317461, 'individual human beings']
[0.11451247165532882, 'decided hearing merits']
[0.11411053492435226, 'possible situation existing']
[0.11411053492435226, 'restore far possible']
[0.11405934586527582, 'contracting states convention']
[0.1140003566969859, 'protected article 10']
[0.11393298059964727, 'court appointed expert']
[0.11384473468102102, 'freedom expression guaranteed']
[0.11384473468102102, 'expression guaranteed article']
[0.11357416529830322, 't\\xfcrmen mr b\\xeersan']
[0.11341757972485735, 'right institute proceedings']
[0.11300075585789872, 'private life extends']
[0.11290130087122568, 'failed comply obligations']
[0.11227988463144821, 'far possible situation']
[0.11225466050738624, 'annex judgment final']
[0.11224757408864411, 'composed mr rozakis']
[0.1119178440607012, 'articles art art']
[0.11160714285714285, 'pecuniary damage resulting']
[0.11159701976028506, 'applicant denied access']
[0.11151623318604649, 'having regard margin']
[0.11113536323620357, 'austrian government government']
[0.11094017094017095, 'sum eur 000']
[0.11084656084656085, '43 rules court']
[0.11084656084656085, 'rule 43 rules']
[0.11058201058201059, 'examine facts article']
[0.11056418954212217, 'rise breach article']
[0.11056140972008709, 'separate opinions annexed']
[0.11044813405588225, 'article regarded necessary']
[0.11036270008824549, 'pecuniary damage result']
[0.11020408163265306, 'united kingdom national']
[0.10932117527862208, 'context criminal proceedings']
[0.1090281827016521, 'republike hrvatske official']
[0.1089369119108896, 'following separate opinions']
[0.10865587614356088, 'admissibility evidence primarily']
[0.10852470454343992, 'proceedings present case']
[0.1081737849779087, 'capacity parties submissions']
[0.1078593705321816, 'westerdiek peer lorenzen']
[0.1078593705321816, 'claudia westerdiek peer']
[0.10778485622924305, 'according established case']
[0.10758630491167942, 'intervene article 36']
[0.10758542717305603, 'according article 19']
[0.10738581146744412, 'public order security']
[0.10698506206606354, 'official capacity parties']
[0.1058352586317546, '2012 judgment final']
[0.10577401692384271, 'measure control prisoners']
[0.1055543096359423, 'court applicant represented']
[0.10528020732102364, 'conversations covered notions']
[0.10483029190512183, 'exceed reasonable time']
[0.10473669987475512, 'violation article taken']
[0.10453265555306371, 'margin appreciation states']
[0.10448876520305092, 'conform substantive procedural']
[0.10447035957240039, 'government objection applicant']
[0.10432900432900433, 'article 13 does']
[0.10426184455635595, 'states opportunity preventing']
[0.10426184455635595, 'opportunity preventing putting']
[0.10419839577622095, 'grounds arguments relied']
[0.10317460317460317, 'right physical integrity']
[0.10305283216334431, 'limited liability company']
[0.10294064715833424, 'powers act 2000']
[0.10294064715833424, 'investigatory powers act']
[0.10294064715833424, 'regulation investigatory powers']
[0.1028766207337636, 'prevent disorder crime']
[0.1027142169999313, 'lorenzen registrar president']
[0.10263275323516287, 'private life right']
[0.10215339090719028, 'convention account applicant']
[0.10175418481999542, 'facts case court']
[0.10166288737717308, 'sufficient reasons justify']
[0.10164609053497943, 'justified terms paragraph']
[0.10030133391183801, 'th\\xf3r vilhj\\xe1lmsson mr']
[0.1001824231533926, 'criminal proceedings brought']
[0.0999756224328812, 'mr rozakis president']
[0.09968852949985024, 'united kingdom article']
[0.0996554465942221, 'private life violated']
[0.09942217157590617, 'convention article 14']
[0.09938451571104631, 'district court considered']
[0.09936831875607387, 'aims sought achieved']
[0.09928553830992855, 'confederation lodged court']
[0.0990636617458775, 'assessment applicability article']
[0.0990636617458775, 'court assessment applicability']
[0.098883709327887, 'costs expenses actually']
[0.09824619502973603, 'fair balance applicant']
[0.09800446593868999, 'claim victim violation']
[0.09649353921462765, 'article convention did']
[0.09649122807017543, 'violations alleged allegations']
[0.09649122807017543, 'alleged allegations submitted']
[0.09633644310401707, 'obligations criminal charge']
[0.09622758194186766, '22 october 1981']
[0.09613526570048309, 'right court right']
[0.095821185617104, 'judicial review detention']
[0.09481556597794395, 'judgments decisions 1996']
[0.0944862155388471, 'necessary examine facts']
[0.09440604198668714, 'deliberated private 15']
[0.09375517402728288, 'just satisfaction article']
[0.09368950832365468, 'national ms applicant']
[0.09360544217687077, 'democratic society prevention']
[0.09302206884993638, 'sentence years imprisonment']
[0.09291101055806937, 'crime protection rights']
[0.0926381684399177, 'ireneu cabral barreto']
[0.09235475799515208, 'protection personal integrity']
[0.09228691476590636, 'vienna austrian government']
[0.09217747382640999, '21 february 1990']
[0.09217687074829933, 'convention organs case']
[0.09205726822307134, 'law government preliminary']
[0.09187479798376881, 'view considerations court']
[0.09168884945282461, 'convention case law']
[0.09162039374053507, 'accordingly court concludes']
[0.09151367586372024, 'person directly affected']
[0.09131420684215716, 'state authorities failed']
[0.09098639455782313, 'government did point']
[0.09088010204081634, '25 march 1992']
[0.09058391510584986, 'applicant given opportunity']
[0.09052423229178677, 'rights obligations criminal']
[0.0900776353162628, 'chamber declared application']
[0.08991840783932621, 'purposes article 34']
[0.08974765072326048, 'laptev representative russian']
[0.08960231265995676, 'court awards sum']
[0.08926520962995126, 'unlawful deprivation liberty']
[0.08912091968570374, 'stake applicant dispute']
[0.0890652557319224, 'court dismissed complaint']
[0.0890089711977336, 'registrar agent government']
[0.08874053417088022, 'acceded applicant request']
[0.08853615520282186, 'protection national security']
[0.08825499896928468, 'council europe section']
[0.08823507592786296, 'case article 50']
[0.0877786747111221, 'convention rule 29']
[0.08731283678129886, 'particular circumstances present']
[0.08723032069970844, 'ordinary reasonable requirements']
[0.08719298702878342, 'section federal office']
[0.08696145124716552, 'reimbursement legal costs']
[0.08677460883343235, 'incompatible article convention']
[0.08634222919937205, 'parties undertake abide']
[0.08606316438739026, 'convention provides relevant']
[0.08585858585858586, 'regard non pecuniary']
[0.0854417109309477, 'findings domestic courts']
[0.08534322820037106, 'art art convention']
[0.08518224410386722, 'present case concerns']
[0.08495842781557067, 'lawyer practising vienna']
[0.08482502063805553, 'applicant request disclosed']
[0.08459035788228333, 'case law convention']
[0.08448736637512148, 'arguable claim article']
[0.08421637885923601, 'public prosecutor shall']
[0.08362612444245096, 'breach articles convention']
[0.08317289179822873, 'international covenant civil']
[0.08302808302808304, 'paragraph article 10']
[0.08245722531436817, 'life physical integrity']
[0.08241244928464658, 'entered force january']
[0.08215846725163496, 'shall supervise execution']
[0.08154330572808835, 'family life justified']
[0.08128993742675834, 'euros respect pecuniary']
[0.08121838478981337, 'protection private life']
[0.08111835799611941, 'contracting states article']
[0.08092703748165934, 'striking fair balance']
[0.08063008314436886, 'light particular circumstances']
[0.080361270721881, 'kovler elisabeth steiner']
[0.08023179642227263, '2003 applicant represented']
[0.08022801793959546, 'government submitted applicants']
[0.07978156141128227, 'applicants complaints article']
[0.0795873015873016, 'claim respect pecuniary']
[0.07891156462585033, 'application swiss confederation']
[0.07891156462585033, 'originated application swiss']
[0.07887770492812511, 'public right receive']
[0.07833436404864977, 'order court order']
[0.07788813973482964, 'mr laptev representative']
[0.07771578018962687, 'request disclosed rule']
[0.07770219198790627, 'determined light particular']
[0.07766439909297052, '20 june 2002']
[0.07765282983941875, 'substantial grounds believing']
[0.07749287749287749, 'court reiterates reasonableness']
[0.07728647014361299, 'court reiterates concept']
[0.07711884753901561, 'rights council europe']
[0.07709127607086791, 'domestic proceedings court']
[0.07621329454213552, 'special circumstances absolving']
[0.07620281672759809, 'transmitted committee ministers']
[0.07608306480486932, 'applicant arrested detained']
[0.07571309225444563, 'democratic society purposes']
[0.07570919524272293, 'ideas matters public']
[0.0755502200880352, '19 february 1998']
[0.07547324049787105, 'referring court case']
[0.07536001413552433, '24 june 2004']
[0.07518599726391935, 'court right access']
[0.07496598639455783, 'ministry justice applicants']
[0.07464096749811035, 'offered reasonable prospects']
[0.07463457177742891, 'expenses actually necessarily']
[0.07454648526077098, 'close members family']
[0.07421027817067422, 'federal ministry foreign']
[0.07405045351473924, 'violation convention established']
[0.0739795918367347, 'swiss confederation lodged']
[0.0739795918367347, 'swiss government government']
[0.07326176989345753, 'order consequence registrar']
[0.07302710335978438, 'court finds separate']
[0.07274609448522493, 'violation article present']
[0.07227782054571893, '13 art art']
[0.07210884353741497, 'sufficient factual basis']
[0.07204503506829087, 'unanimously government preliminary']
[0.07177820072889607, 'ministers shall supervise']
[0.07177820072889607, 'court shall transmitted']
[0.07177820072889607, 'judgment court shall']
[0.07177820072889607, 'shall transmitted committee']
[0.07135603670257137, 'government maintained applicants']
[0.07106707417266424, '2004 applicant requested']
[0.07064856017595007, 'iii eur 000']
[0.0705255201495803, 'shown accordance law']
[0.07009493062761828, 'organs case law']
[0.06965120265612876, 'judgment 25 february']
[0.06936652029819733, 'present case article']
[0.06929057337220604, 'positive obligation imposed']
[0.06927308971020386, 'court unanimously decides']
[0.06903035562647555, 'interpreted way does']
[0.06900170536534173, 'amounted interference rights']
[0.0683096193300275, 'committee ministers shall']
[0.06827458256029685, 'interests parties proper']
[0.06814111691188103, 'allocated second section']
[0.0681020483000681, 'commission decision admissibility']
[0.06747934072958044, 'infringement right respect']
[0.06739977544415825, 'incoming outgoing correspondence']
[0.06737933268545514, 'postupku official gazette']
[0.06694344404428437, 'court consistent case']
[0.06681243926141886, 'decided apply rule']
[0.06679708400214018, 'applicant exhausted domestic']
[0.06667031983487678, 'high court court']
[0.06646185355862776, 'view conclusion court']
[0.0655852084423513, 'applicant mental health']
[0.06512043592947382, 'guilty according law']
[0.06489952302760184, 'practising vienna austrian']
[0.06488749345892203, 'government accepted applicant']
[0.06464728511636827, 'section 13 act']
[0.06427358719379092, 'sum court considers']
[0.06379334950763522, 'paragraph article regarded']
[0.06376616580698213, '13 july 2006']
[0.063718820861678, 'applicant complained search']
[0.0636517006802721, 'guaranteed article 10']
[0.06362845890235792, 'mr gersing mr']
[0.06362326590024657, 'french government government']
[0.06343670859799891, 'iii alleged violations']
[0.06263194933145673, 'disproportionate burden authorities']
[0.062446898895497024, 'finding violation constitutes']
[0.062333735803123555, 'taken account assessing']
[0.062259686483288966, '21 june 2002']
[0.06201991050475899, 'second section court']
[0.06178963893249608, 'court hoge raad']
[0.06178963893249608, 'supreme court hoge']
[0.06152798740074808, 'article art article']
[0.06146648382673227, 'judgment 25 march']
[0.06103354935810317, 'court does accept']
[0.06086264292951223, 'person detained remand']
[0.060612123637333724, '25 february 1993']
[0.060306122448979586, 'decisions domestic authorities']
[0.060282029478458045, 'hoc judge article']
[0.06023242630385487, 'court appeal considered']
[0.05992393430035153, 'court considered applicant']
[0.059850863422292, 'costs domestic proceedings']
[0.059829059829059825, 'constitute breach article']
[0.05952380952380952, 'august 2002 applicant']
[0.0594643451786309, 'finding violation provision']
[0.059432079196295555, 'council europe court']
[0.05940607695533803, 'violation constitutes sufficient']
[0.05892302573203194, 'entry force convention']
[0.058910230758970256, 'court reiterates settled']
[0.058910230758970256, 'reiterates settled case']
[0.05850045645964013, 'laid domestic law']
[0.05833444488906674, 'second applicant mr']
[0.058261457804836804, 'convention established court']
[0.05819818421665244, 'degrading treatment meaning']
[0.05815229317533465, 'national security court']
[0.05756779676640305, 'note registrar case']
[0.057345667515159036, 'president grand chamber']
[0.05683600139890119, 'measures taken view']
[0.05679358023265883, 'set forth paragraph']
[0.0566691322993844, 'security public order']
[0.05630407502806948, 'free legal aid']
[0.05532272015335344, 'established actually necessarily']
[0.05498866213151928, 'oral observations admissibility']
[0.05498866213151928, 'party written oral']
[0.05498866213151928, 'contracting party written']
[0.05498866213151928, 'raised respondent contracting']
[0.054988662131519275, 'respondent contracting party']
