[1.084081741362965, 'partial reparation court']
[0.14604810996563575, 'detention specific legal']
[0.14603519107045965, 'articles 210 212']
[0.14590784767515255, 'complaint constitutional court']
[0.14529189786921745, '29 november 1988']
[0.145139911634757, 'court remedy effective']
[0.14472341055551657, 'humiliate debase victim']
[0.1445753559155621, 'sentence assessed reference']
[0.14454467353951891, 'court recalls examined']
[0.14432989690721648, 'compensation damage caused']
[0.1443120607855028, 'celejewski poland 17584']
[0.1443120607855028, 'poland 17584 04']
[0.1442388840164816, 'law enforcement officers']
[0.14398295003965106, 'adherence rule law']
[0.1436447445470895, 'applicant taken custody']
[0.14333052808752367, 'entire period detention']
[0.14301987811129463, 'ground inevitably relevant']
[0.14261640421434235, 'obligations arising convention']
[0.1424971363115693, 'cases concerning practice']
[0.1424971363115693, 'custody solely basis']
[0.14245460615278557, 'person involved morals']
[0.14239290516744577, 'specific legal basis']
[0.1419643369464535, 'order detention remand']
[0.141659991904159, 'requisite medical assistance']
[0.14162078256794752, 'plovdiv regional court']
[0.1415497506653231, 'initial risk established']
[0.14126129939232698, 'grounds regarded relevant']
[0.141166014930679, 'regard national economic']
[0.14076579614134843, 'article art convention']
[0.1404482600893705, 'ill treatment attain']
[0.14039466711629253, 'circumstances case regard']
[0.14023732470334413, 'regard foregoing court']
[0.1400207276495936, 'law 466 payment']
[0.1400207276495936, '466 payment compensation']
[0.13994296994955036, 'agents state notion']
[0.13980582524271845, 'court reiterates convention']
[0.1397012413212708, 'having arrested brought']
[0.13970124132127076, 'convention failure comply']
[0.13970124132127076, 'remedies domestic law']
[0.13939913792638386, 'strong likelihood applicant']
[0.13924555350430187, 'deprivation liberty question']
[0.13915628488618914, 'relative depends circumstances']
[0.13889076716797477, 'authorities dealing case']
[0.13889076716797477, 'rejected failure exhaust']
[0.1388888888888889, 'held occasions long']
[0.1387102143115889, 'complexity case applicant']
[0.13855366889023651, 'right respect correspondence']
[0.13851440655564368, 'finds severity anticipated']
[0.13851440655564368, 'remand circumstances present']
[0.1381444244254085, 'character provide guarantees']
[0.1381444244254085, 'judicial character provide']
[0.1381444244254085, 'provide guarantees appropriate']
[0.13755752177595462, 'charges authorities extended']
[0.1374809502465262, 'guarantees article convention']
[0.1370615829378716, 'satisfaction respect non']
[0.13665930289641628, 'proceedings applicant conducted']
[0.136629756904671, 'proceedings applicant case']
[0.1363707579983079, 'convention case law']
[0.13636363636363635, 'long polish authorities']
[0.13620604826252616, 'applicant state health']
[0.13610308419601796, 'trial criminal court']
[0.13608247422680414, 'independence executive parties']
[0.13571155839197074, 'governing situation result']
[0.13571155839197074, 'situation result deprived']
[0.13534232090933124, 'deciding continued detention']
[0.13524024300441825, 'applicant paid eur']
[0.13487981145431613, 'circumstances militating detention']
[0.13454725554177616, 'criminal offence following']
[0.13403857897194585, 'exhausted domestic remedies']
[0.13369180480068082, 'reasonableness suspicion grounding']
[0.13334325031559016, 'unspecified date applicant']
[0.13322928802233314, 'rule 59 facts']
[0.13321729816575176, 'risk impairing essence']
[0.13321729816575176, 'constraint imposed requirement']
[0.13321729816575176, 'little flexibility interpretation']
[0.13321729816575176, 'time constraint imposed']
[0.13321729816575176, 'leaves little flexibility']
[0.13321729816575176, 'strict time constraint']
[0.13315035479983933, 'claiming non exhaustion']
[0.1331503547998393, 'conclusion case consequently']
[0.1328020994058456, 'kind deprivation liberty']
[0.13266474974869674, '27 june 1968']
[0.1326251518911794, 'alleged breach article']
[0.13256758889122658, 'authorities examine circumstances']
[0.13230465741578956, 'prosecutor order detention']
[0.130822566892789, 'branch istanbul security']
[0.13050866659114083, 'capable affording adequate']
[0.13050866659114083, 'ill treatment agents']
[0.13050866659114083, 'treatment agents state']
[0.1301877990102361, 'detention remand appealed']
[0.12994566731680135, 'continued deprivation liberty']
[0.12992078971460413, 'having regard circumstances']
[0.12979550447862093, 'measure depriving person']
[0.12963369159903487, 'basis severity possible']
[0.12962962962962962, 'letters censored stamp']
[0.12941940559280637, 'june 1968 series']
[0.1292495804363462, 'applicant charged criminal']
[0.12924168194523758, 'following minimum rights']
[0.12924168194523758, 'offence following minimum']
[0.12889094131449538, 'principle equality arms']
[0.12869622707873687, 'detention meaning article']
[0.12867358180846536, 'offence shall presumed']
[0.12867358180846536, 'proved guilty according']
[0.12867358180846536, 'shall presumed innocent']
[0.12859252372227845, 'united nations convention']
[0.12845953751697495, 'september 2001 applicant']
[0.12812960235640647, 'margin appreciation left']
[0.12803141875306825, 'applicant detention additional']
[0.1280273124933319, 'january 2001 applicant']
[0.12801368768461005, 'treatment contrary article']
[0.1277906671777594, 'poor state health']
[0.1277072335794251, '59 facts circumstances']
[0.12740629711287918, 'attended guarantees required']
[0.1272899949072991, 'guilty according law']
[0.12716911058461935, 'domestic courts particular']
[0.12716911058461933, 'total time deprived']
[0.12716911058461933, 'admissibility exhaustion domestic']
[0.12716911058461933, 'damages state liability']
[0.12716911058461933, '1995 applicant lodged']
[0.12710543241177455, 'courts interpret apply']
[0.12689508793208004, 'appearance collusion tolerance']
[0.12689508793208004, 'tolerance unlawful acts']
[0.12689508793208004, 'collusion tolerance unlawful']
[0.12652296157450796, 'detention required article']
[0.12623606143488322, 'review lawfulness applicant']
[0.1259760418406043, 'appropriate kind deprivation']
[0.1259760418406043, 'guarantees appropriate kind']
[0.12560488112770885, 'essence right protected']
[0.12550877548422956, 'observations admissibility application']
[0.12499999999999999, 'document support claim']
[0.12478268572757373, 'continued detention lapse']
[0.12426734622958416, 'reasonable meaning article']
[0.12425680466917581, '35 convention government']
[0.12403962096198888, 'follows right respect']
[0.12401258535279154, 'depriving person liberty']
[0.12394564198687909, 'accordance requirements article']
[0.12362718283189565, 'attempting undermine constitutional']
[0.12353972594168153, 'severity fall scope']
[0.12352724594992635, 'complied article convention']
[0.12339893783192753, 'judgments decisions 1998']
[0.12311248985958352, 'purposes article convention']
[0.12308015989901114, 'security right primary']
[0.12308015989901114, 'right primary importance']
[0.12226056755984438, 'remedies legal contracting']
[0.12225117379756553, 'lawyer practising warsaw']
[0.12219526986052152, 'detention additional months']
[0.12204519421014266, 'judgment 29 november']
[0.12168630338733431, 'trial detention centres']
[0.12168630338733431, 'courts decisions remand']
[0.1216863033873343, 'protection personal rights']
[0.1216863033873343, 'obtaining evidence witnesses']
[0.12100628174686663, 'applications pending court']
[0.12100628174686663, 'family constituted interference']
[0.12069652603309364, 'court recalls article']
[0.12068265549899693, 'level severity fall']
[0.12060599833316207, 'observations admissibility merits']
[0.11994984675397047, 'forward applicant support']
[0.11971893464875705, 'absconding gauged solely']
[0.11942165182224093, 'decided applicant remain']
[0.11923896494786862, 'necessary procedure article']
[0.11923896494786862, 'article attended guarantees']
[0.11923896494786862, 'procedure article attended']
[0.11823265207692772, 'consequently violation article']
[0.11813367593143861, 'legitimate aim pursued']
[0.11806836679327183, 'detention breach article']
[0.1172046138042846, 'length detention applicant']
[0.11679579944931806, 'baljet van den']
[0.11679579944931806, 'jong baljet van']
[0.11671097679934204, 'remedies iii alleged']
[0.11664212076583211, 'manifest disregard principle']
[0.11664212076583211, 'relied legitimate ground']
[0.1166421207658321, 'deprive individual concerned']
[0.1166421207658321, 'court finds necessary']
[0.11643863577128033, 'formal remedies legal']
[0.11643863577128033, 'existence formal remedies']
[0.11632419290740352, 'extending period detention']
[0.11561119293078055, 'detention parties arguments']
[0.11558953478298535, 'article convention read']
[0.11550599621291814, '11 july 2006']
[0.11524163822712107, 'society order achieve']
[0.11512027491408934, 'court notes remedy']
[0.11512027491408934, 'legal rule based']
[0.11506246410517398, 'applied hours stretch']
[0.11506246410517398, 'inter alia premeditated']
[0.11503947163805009, 'criminal civil litigation']
[0.11488851594341885, 'interference individual liberty']
[0.11467945057257072, 'severity possible sentence']
[0.11463104971814535, 'having regard national']
[0.11458184870223448, 'reports judgments decisions']
[0.11420693906908247, 'providing requisite medical']
[0.11385932823412039, 'considerations court finds']
[0.1137877831544989, '21 june 2001']
[0.11374303020578444, 'appeal points law']
[0.11295383236216944, 'identification punishment responsible']
[0.11284089362557898, 'equitable basis awards']
[0.11241732098195224, 'regional court rejected']
[0.11239093950986627, 'turkish nationals mr']
[0.11232541944194036, 'court considered applicant']
[0.11198595219213776, 'georgia lodged court']
[0.11198595219213776, 'originated application georgia']
[0.11198595219213776, 'application georgia lodged']
[0.11198595219213776, 'georgian government government']
[0.11198595219213776, 'sufficient justify entire']
[0.11198595219213776, 'terrorist branch istanbul']
[0.11198595219213776, 'state liability act']
[0.11179781190826846, 'convention applicant complained']
[0.1117548451156576, 'detention exceeded reasonable']
[0.11155332759798613, 'article convention violation']
[0.11117793050782741, 'parties case person']
[0.11117793050782741, 'arms parties case']
[0.11112458729196144, 'article arrested detained']
[0.11094747177221403, 'sentences did indicate']
[0.11050915211445402, 'benefit guarantees article']
[0.11018295912961983, 'present case government']
[0.10984235587813784, 'laid articles 32']
[0.10965692962404112, 'adequate medical assistance']
[0.10947471772214039, 'months necessary examine']
[0.1094458401917468, 'stated inter alia']
[0.10911794263079076, 'applicant claimed compensation']
[0.10867139733119113, 'unless accordance law']
[0.10807121817799285, 'proceedings pending court']
[0.10802807633252907, 'assets links state']
[0.10802807633252907, 'links state prosecuted']
[0.10802807633252907, 'morals assets links']
[0.10802807633252907, 'particular character person']
[0.10802807633252907, 'prosecuted international contacts']
[0.10802807633252907, 'regard particular character']
[0.10802807633252907, 'state prosecuted international']
[0.10802650957290132, 'pursues legitimate aims']
[0.10802650957290132, 'legitimate aims referred']
[0.10802650957290132, 'aims referred paragraph']
[0.10802650957290132, 'accordance law pursues']
[0.10802650957290132, 'law pursues legitimate']
[0.1079850444403144, 'taken consideration began']
[0.10770798369695518, 'right protected provision']
[0.10770798369695518, 'flexibility interpretation weakening']
[0.10770798369695518, 'detriment individual risk']
[0.10770798369695518, 'individual risk impairing']
[0.10770798369695518, 'guarantee detriment individual']
[0.10770798369695518, 'procedural guarantee detriment']
[0.10770798369695518, 'weakening procedural guarantee']
[0.10770798369695518, 'interpretation weakening procedural']
[0.1076746849942726, 'published official gazette']
[0.10756769004191687, 'existed special circumstances']
[0.10738754668722675, 'criminal proceedings brought']
[0.10724670518484952, 'submitted parties court']
[0.10702600689636926, 'entire relevant period']
[0.1069833744181834, 'ordered detention remand']
[0.10691652536372834, 'case law subject']
[0.10685047214762194, 'counsel court heard']
[0.10682236652104653, 'applicant complained arrest']
[0.10663830251459118, 'ill treatment applicant']
[0.10655676114333802, 'respect correspondence shall']
[0.10655668946046952, 'rule exhaustion domestic']
[0.10654938433500782, 'reference legal criteria']
[0.10638058667604633, 'constituted sufficient just']
[0.1063780135463342, 'deprivation liberty conviction']
[0.10621269669017906, 'applicant appeal upheld']
[0.106201930944199, 'little prospect success']
[0.10605948231105836, 'detained person entitled']
[0.10604288518923907, 'pending trial unless']
[0.10603990646719891, 'light considerations court']
[0.10599147328581371, 'democratic society order']
[0.10595740808767776, 'civil litigation judicial']
[0.10586805691662421, 'hearings took place']
[0.1043089933013445, 'court considers circumstances']
[0.10416702763579658, '24 november 2003']
[0.10372417654583332, 'person convicted instance']
[0.10367136545339786, 'remains ascertained national']
[0.10367136545339786, 'ascertained national authorities']
[0.10347936006185227, 'physical mental suffering']
[0.10330662601359625, 'leave place residence']
[0.10305050348457835, 'leading identification punishment']
[0.10305050348457835, 'capable leading identification']
[0.10288101494893488, 'decision statement public']
[0.10288101494893488, 'judicial decision statement']
[0.10275602571931462, 'intense physical mental']
[0.10244541908753986, 'way supervisory review']
[0.10234831442489765, 'proceedings concerning applicant']
[0.10214544441348565, 'contracting party written']
[0.10214544441348565, 'party written oral']
[0.10211173927502494, 'applicant costs expenses']
[0.1017853290535991, 'regarded relevant sufficient']
[0.10178526527533317, 'indictment applicant persons']
[0.10141267419171325, 'injury intense physical']
[0.10114421660813414, 'raising preliminary objection']
[0.10106774668630338, 'court procedural substantive']
[0.1010406079086201, 'maintained applicant detention']
[0.10075148219478117, '35 convention requires']
[0.10054000981836034, 'proceedings detention remand']
[0.10046286555859459, 'order applicant detention']
[0.10037448851231184, 'ordering continued detention']
[0.10005181912398409, 'statement public official']
[0.09994413691534204, 'lawyer client privilege']
[0.09994413691534203, 'confidentiality lawyer client']
[0.09994413691534203, 'law preventing appearance']
[0.09994413691534203, 'essential maintaining public']
[0.09994413691534203, 'maintaining public confidence']
[0.09994413691534203, 'preventing appearance collusion']
[0.09994413691534203, 'regarded essential maintaining']
[0.09994413691534203, 'rule law preventing']
[0.09992196601674984, 'violation constituted sufficient']
[0.09992196601674984, 'finding violation constituted']
[0.09990181639666176, 'applicant relied article']
[0.09970544918998528, 'articles 23 24']
[0.0995183412910969, 'judgment 27 june']
[0.09933736424666868, 'convention criminal civil']
[0.09905057714336064, 'government argument applicant']
[0.09857789006152969, 'article art art']
[0.0983181337562781, 'virtue article arrested']
[0.09799589939068412, 'prison authorities prison']
[0.09772117973379706, 'arms parties prosecutor']
[0.09768375953942965, 'provided code criminal']
[0.09760605273037049, 'undermine constitutional order']
[0.0975793965484687, 'concern offence punishable']
[0.09741927282587524, 'stretch caused actual']
[0.09741927282587524, 'hours stretch caused']
[0.09726328741074924, 'committed applicant trial']
[0.09722526869927614, 'detention context regard']
[0.09715866230827258, 'prosecutor diyarbak\\u0131r state']
[0.0970873786407767, 'effective remedy entails']
[0.09701994581719665, 'court determine applicant']
[0.09658293403029863, 'final judgment court']
[0.09649607265586649, 'examine circumstances case']
[0.09648363959354576, 'government asked court']
[0.09646539027982327, 'mitev bulgaria 40063']
[0.09646539027982327, 'bulgaria 40063 98']
[0.09646539027982327, 'article 67 code']
[0.09646539027982327, 'meaning article 67']
[0.09646539027982326, 'envisage possibility imposing']
[0.09641555183478276, 'degrading arouse victims']
[0.09639844691391082, 'severity sentence risked']
[0.0962406015037594, 'court held occasions']
[0.09622381204631317, 'applicant pleaded guilty']
[0.09622115246057392, 'domestic remedies referred']
[0.09621993127147767, 'security court held']
[0.09616106131334856, 'reasons continued detention']
[0.09614522635589423, 'detention remand applicant']
[0.09568150505962279, 'judicial review applicant']
[0.09559512652296158, 'security court considered']
[0.09499263622974964, 'time deprived liberty']
[0.09449068988790811, 'remand exceeded reasonable']
[0.09440353460972019, 'prosecutor prokurator okr\\u0119gowy']
[0.09413172485489042, 'entitled bring proceedings']
[0.09413172485489042, 'proceedings review court']
[0.09386164567933422, 'government objection merits']
[0.09362334010881339, 'court challenge lawfulness']
[0.09321107891111217, 'applicant complaint decision']
[0.09321107891111216, 'time admissibility applicant']
[0.09321107891111216, 'applicant release posed']
[0.0929579102395163, 'transmitted committee ministers']
[0.09267459180926398, 'public prosecutor filed']
[0.09195149474972744, 'grounds justifying applicant']
[0.09181701030927836, 'government plea inadmissibility']
[0.09177583133090457, 'necessary join government']
[0.09155916745036109, 'pending trial reasonable']
[0.0914640241505008, 'person entitled bring']
[0.09137861995479933, 'justify pre trial']
[0.09057437407952872, 'remedies sufficiently certain']
[0.0903418339663592, 'reasonable suspicion meaning']
[0.0903418339663592, 'suspicion meaning article']
[0.0903418339663592, 'considers issue exhaustion']
[0.09016016200294552, 'justifying applicant continued']
[0.09016016200294552, 'authorities relied likelihood']
[0.09016016200294551, 'meaning article period']
[0.09016016200294551, 'public confidence adherence']
[0.09016016200294551, 'prompt response authorities']
[0.09016016200294551, 'response authorities investigating']
[0.09016016200294551, 'confidence adherence rule']
[0.0901280849734458, 'requisite accessibility effectiveness']
[0.0901280849734458, 'failing lack requisite']
[0.0901280849734458, 'lack requisite accessibility']
[0.08977663230240551, 'sentence risk applicant']
[0.08974383119451276, 'parties submissions applicant']
[0.08963646228974498, 'different conclusion case']
[0.08910162002945507, 'oral observations admissibility']
[0.08853749494009938, 'satisfy certain conditions']
[0.08829929879322095, 'applied applicant case']
[0.08814432989690722, 'convention total time']
[0.08812641802332526, 'december 2002 applicant']
[0.08790500736377024, 'suffered benefit guarantees']
[0.08780714673281141, 'slight justify pre']
[0.08729414914981926, 'article period detention']
[0.08729414914981924, 'courts extended applicant']
[0.08687407952871869, 'excessive length detention']
[0.08638047680412371, 'violation article art']
[0.08608885501133019, 'national law states']
[0.08591941931411741, 'written oral observations']
[0.0856958762886598, 'conveyed promptly need']
[0.0856958762886598, 'promptly need related']
[0.08550389227856091, 'krak\\xf3w regional court']
[0.08537298080744325, 'evidence content case']
[0.08529095961171529, 'prescribed law convention']
[0.08463459118883437, 'arrested suspicion having']
[0.08459672528805337, '850 legal aid']
[0.08459672528805337, 'eur 850 legal']
[0.08459672528805337, 'shall taken account']
[0.08434323754928441, 'district court decided']
[0.08421638708286934, 'united kingdom judgment']
[0.08395001537490493, 'united kingdom great']
[0.08395001537490493, 'britain northern ireland']
[0.08395001537490493, 'great britain northern']
[0.08395001537490493, 'kingdom great britain']
[0.08384835893120134, '27 november 1991']
[0.08382074479276246, 'provisions civil code']
[0.08372893674808254, 'preliminary objection non']
[0.08340628942541668, 'lodged cassation appeal']
[0.08285676032362337, 'specific circumstances case']
[0.08284910965323337, 'detention remand government']
[0.08282104861574745, 'time spent detention']
[0.08278592078297527, '16 october 2007']
[0.08271091941931413, 'placed house arrest']
[0.08270986745213549, 'person committed offence']
[0.0826098752034726, 'originated applications republic']
[0.08253649970264691, 'court observes government']
[0.08236402953805307, 'judgment 27 november']
[0.08231282910000605, 'paid way legal']
[0.08229336227165852, 'account gravity charges']
[0.08205343993267411, 'respect applicant complaint']
[0.0820534399326741, 'assessment applicant character']
[0.0820534399326741, 'detention falling article']
[0.08176135117350294, 'commission informed registrar']
[0.08124479733623614, 'view gravity charges']
[0.08104504535908184, 'practising warsaw polish']
[0.08104504535908184, 'warsaw polish government']
[0.08005677854429888, '04 22 23']
[0.07986042006660564, 'thorough effective investigation']
[0.07982928075501186, 'security court failed']
[0.07982746596379463, 'article 217 code']
[0.07970125892741602, 'taken account purposes']
[0.07965144820814925, 'detention early stage']
[0.07965144820814923, 'account relevant circumstances']
[0.07965144820814923, '37 court notes']
[0.07965144820814923, 'normally available sufficient']
[0.07965144820814923, 'use remedies normally']
[0.07961065076308081, 'claim victim violation']
[0.07954461173329377, 'article convention 47']
[0.07952871870397643, 'period consideration lasted']
[0.07951508209240167, 'established court repeatedly']
[0.07939064801178203, '60 court notes']
[0.07929025178132583, 'regional court appeal']
[0.07899675403037125, '66 court notes']
[0.07859659588747414, 'government preliminary objections']
[0.07777788134697962, 'liberty necessary procedure']
[0.07767104029990628, 'commit applicant trial']
[0.0775469981807156, 'absence reasonable suspicion']
[0.07744779989439358, 'preventive measures detention']
[0.07739848516726276, 'time provided article']
[0.07737929387413926, '83 court observes']
[0.07731958762886598, 'application failure exhaust']
[0.07690970065830331, 'years imprisonment article']
[0.07676980387714165, 'extension detention remand']
[0.07652525218015185, 'court considers present']
[0.07640698362347847, 'judicial officer did']
[0.07630146635077159, 'trial detention thirty']
[0.07586738055248825, 'applicant filed observations']
[0.07535947293903367, 'article convention time']
[0.07526527436494924, 'law states obligation']
[0.07526527436494924, 'states obligation conform']
[0.07522672661034029, 'criminal group applicant']
[0.07519971437497211, 'dismiss application failure']
[0.07501776573941522, 'judgment court case']
[0.07493676565841513, 'court takes note']
[0.07489597780859916, 'remedy entails addition']
[0.0748652167052388, 'adopts standard proof']
[0.07475627521290902, 'court finds particular']
[0.07431216194102792, 'proved reasonable doubt']
[0.07423642133965933, 'ill treated police']
[0.07410056806227645, 'judicial authorities gave']
[0.07396865846999058, 'court finds established']
[0.07395551594719055, 'consider necessary examine']
[0.07394483095503784, 'medical treatment detention']
[0.07374927478020261, 'applicant charged severity']
[0.07344476161268255, 'finds particular circumstances']
[0.07337109708131305, 'applicant asked court']
[0.07301178203240058, 'evidence content file']
[0.07301178203240058, '49 government submitted']
[0.07301178203240058, 'length remand custody']
[0.07277137659187385, 'period pending eventual']
[0.07277137659187385, 'eventual trial criminal']
[0.07277137659187385, 'pending eventual trial']
[0.07266806319121104, 'paid eur 850']
[0.07238208526868321, 'conditions detention remand']
[0.07210021201184676, '22 1984 series']
[0.07196936238943079, 'case applicant detention']
[0.07184253776530074, 'applicant lawyer present']
[0.07143456545319488, 'high contracting parties']
[0.07128129602356408, 'reiterates according article']
[0.07098367697594501, '26 february 2003']
[0.070926662710014, 'purposes article 35']
[0.07069219440353461, 'court notes courts']
[0.07039052074320659, 'lose sight fact']
[0.07030778719914327, 'just satisfaction respect']
[0.07023903931120426, 'detention contrary article']
[0.07007012426963913, 'arrested taken police']
[0.07005230816108883, 'violation article 18']
[0.06939904450590897, 'relied likelihood severe']
[0.06939904450590896, '64 applicant claimed']
[0.06874963709017584, 'right access court']
[0.0685427695736974, 'applicant suffered benefit']
[0.0685427695736974, 'satisfaction awarded respect']
[0.0685427695736974, 'respect damage resulting']
[0.0685427695736974, 'liberty applicant suffered']
[0.0685427695736974, 'awarded respect damage']
[0.06850894718717482, 'article convention guarantees']
[0.06808819448891165, 'fair hearing reasonable']
[0.06771340372598454, 'detention pursuant article']
[0.06764148958552493, 'severe sentence imprisonment']
[0.06764148958552492, 'subjected degrading treatment']
[0.0675896247557995, 'court established case']
[0.06734686017273223, 'dismissed ii alleged']
[0.06725183149426074, 'court court appeal']
[0.06684841078348427, 'period taken account']
[0.06665264043761834, 'interpreted applied make']
[0.06665264043761834, 'safeguards practical effective']
[0.06661379857256146, 'meaning article 34']
[0.06657358351025508, 'application preventive measures']
[0.06641122288510022, 'effective remedy available']
[0.0663966617574865, 'foreign commonwealth office']
[0.06626134461186008, 'having served sentence']
[0.06596568140562387, 'able sees fit']
[0.06596568140562387, 'apply court challenge']
[0.06596568140562387, 'fit apply court']
[0.06596568140562387, 'factual grounds arrest']
[0.06596568140562387, 'person arrested know']
[0.06596568140562387, 'arrest able sees']
[0.06596568140562387, 'arrested know deprived']
[0.06596568140562387, 'safeguard person arrested']
[0.06596568140562387, 'sees fit apply']
[0.06596568140562387, 'contains elementary safeguard']
[0.06596568140562387, 'elementary safeguard person']
[0.06596568140562387, 'grounds arrest able']
[0.06596568140562387, 'know deprived liberty']
[0.06541323183443948, 'longer justify continued']
[0.06539677726760806, 'damage resulting deprivation']
[0.06532513877874703, 'years old time']
[0.06494593607995669, 'convention essentially refers']
[0.06489936180657829, 'arbitrariness article convention']
[0.0647159134950779, 'detention remand necessary']
[0.06466729147141517, 'accused continued detention']
[0.06427090087034182, 'extension time limit']
[0.06424207712867507, 'guilty proved guilty']
[0.06422976875848746, '2005 court declared']
[0.06419438452661504, 'requirements paragraph article']
[0.06378169064055389, 'reasonable quantum court']
[0.06367248635289872, 'essentially refers national']
[0.06367248635289872, 'refers national law']
[0.06322322743530402, 'severe sentence sufficient']
[0.06308978345060819, 'set forth paragraph']
[0.06283750613647521, 'justified holding custody']
[0.06261496092353691, 'concerning applicant detention']
[0.062465085572088776, 'leaving place residence']
[0.06242947038234225, 'decision admissibility application']
[0.0624241964827168, 'resulting deprivation liberty']
[0.062407952871870405, 'offered guarantees independence']
[0.06227933907640163, 'application declared inadmissible']
[0.06226529974689032, 'possibility severe sentence']
[0.06194771723122239, 'criminal investigations progress']
[0.06194771723122239, 'informing public criminal']
[0.06194771723122239, 'assessment facts competent']
[0.06194771723122239, 'authorities informing public']
[0.06194771723122239, 'presumption innocence respected']
[0.06194771723122239, 'prevent authorities informing']
[0.06194771723122239, 'public criminal investigations']
[0.06194771723122239, 'facts competent judicial']
[0.06194771723122239, 'emphasised importance choice']
[0.06150377311767696, 'just satisfaction awarded']
[0.06143488323164317, 'court failed indicate']
[0.061375424217199215, 'arrested told simple']
[0.061375424217199215, 'language understand essential']
[0.061375424217199215, 'essential legal factual']
[0.061375424217199215, 'simple non technical']
[0.061375424217199215, 'told simple non']
[0.061375424217199215, 'understand essential legal']
[0.061375424217199215, 'non technical language']
[0.061375424217199215, 'person arrested told']
[0.061375424217199215, 'technical language understand']
[0.0610769725593757, 'provided paragraph article']
[0.0609829269623084, 'period exceeding year']
[0.060550506611504275, 'complaint article 13']
[0.06052037309769269, 'court firstly notes']
[0.06047496318114875, 'materiae provisions convention']
[0.06047496318114875, 'person criminal offence']
[0.06047496318114875, 'judges supreme court']
[0.06026219850793114, 'lose usefulness convention']
[0.06026219850793114, 'usefulness convention intended']
[0.06026219850793114, 'assistance lose usefulness']
[0.06026219850793114, 'lawyer unable confer']
[0.06026219850793114, 'receive confidential instructions']
[0.06026219850793114, 'unable confer client']
[0.05997555854980729, 'applicant detention order']
[0.05997555854980729, 'law did require']
[0.05997555854980728, '88 court notes']
[0.05996648214920522, 'ensuing criminal proceedings']
[0.05956571715938073, 'applicant detention considered']
[0.059277850938106356, 'given justify applicant']
[0.05924078025908448, 'convention derogation permitted']
[0.05922615520909157, 'pecuniary damage 65']
[0.05921226539783242, 'choice words public']
[0.05921226539783242, 'person tried guilty']
[0.05921226539783242, 'officials statements person']
[0.05921226539783242, 'public officials statements']
[0.05921226539783242, 'words public officials']
[0.05921226539783242, 'importance choice words']
[0.05921226539783242, 'statements person tried']
[0.05917492677599245, 'judicial officer power']
[0.05893396408860327, 'medical care provided']
[0.05879753963441047, 'article 148 code']
[0.058634020618556694, 'trial detention shall']
[0.05830074653394952, 'damage 65 government']
[0.05816209645370176, 'objection dismissed ii']
[0.057553678009456634, 'satisfy objective observer']
[0.057553678009456634, 'facts information satisfy']
[0.057553678009456634, 'information satisfy objective']
[0.05711093538019544, 'article 67 accused']
[0.05662943871706759, 'court appeal did']
[0.05656019379189905, 'narrow interpretation exceptions']
[0.05656019379189905, 'interpretation exceptions consistent']
[0.05656019379189905, 'exceptions consistent aim']
[0.05631226044877834, 'application detained person']
[0.056227041118615956, 'independent executive parties']
[0.05619123144896341, 'rights practical effective']
[0.05619123144896341, 'convention intended guarantee']
[0.05612244897959183, 'composition grand chamber']
[0.055831318145178395, 'recommended applicant undergo']
[0.05566255050791134, '2000 applicant detention']
[0.05555729639958638, 'efforts judges clarify']
[0.05555729639958638, 'judges clarify fully']
[0.05555729639958638, 'way efforts judges']
[0.055524520508523356, 'sarban moldova 3456']
[0.05548317661719724, 'applied respect applicant']
[0.055072176603940724, 'judge elected respect']
[0.05500066943365912, 'asked court dismiss']
[0.05421575846833579, 'articles 11 convention']
[0.05421575846833579, '11 convention particular']
[0.0540960972017673, 'application respondent government']
[0.05378886273236464, 'seven months days']
[0.05373562074593002, 'applicant claim victim']
[0.05259342783505155, 'difficulties prevent progress']
[0.05259342783505155, 'obstacles difficulties prevent']
[0.05259342783505155, 'prevent progress investigation']
[0.05259342783505155, 'progress investigation particular']
[0.05200820395800226, 'federal ministry justice']
[0.051071083211774546, 'case file government']
[0.05098721775495578, 'ensure arbitrarily deprived']
[0.050944844323674, 'article convention 104']
[0.05085957856576414, 'moldova 3456 05']
[0.050851161035297854, 'length detention exceeded']
[0.05075803517283202, 'court reiterates legal']
[0.05075803517283202, 'reiterates legal costs']
[0.05039241563542006, 'fixed time frame']
[0.05039241563542006, 'time frame applicable']
[0.05015545737195221, 'intended guarantee rights']
[0.05009423566124597, 'features fixed time']
[0.05009423566124597, 'frame applicable case']
[0.05009423566124597, 'initial period existence']
[0.05009423566124597, 'special features fixed']
[0.04965695606882431, 'forms ill treatment']
[0.04934808975136447, 'promptness reasonable expedition']
[0.04934808975136447, 'reasonable expedition implicit']
[0.04934808975136447, 'requirement promptness reasonable']
[0.04904270986745214, 'declared admissible applicant']
[0.04901707678074157, 'wide margin appreciation']
[0.04890046951902621, 'article 10 convention']
[0.04889440456450766, 'guarantee rights practical']
[0.048678397023486544, 'served applicant lawyer']
[0.048473082681142664, 'united kingdom government']
[0.048061519778828506, 'wroc\\u0142aw court appeal']
[0.04765257372750458, 'come different conclusion']
[0.047567699098980655, 'justify continued deprivation']
[0.04734864892536208, '35 convention regard']
[0.047307153836363455, 'court decision 13']
