[1.0, u'procedure case originated']
[0.014999999999999999, u'iii alleged violation']
[0.014999999999999999, u'initial period existence']
[0.014999999999999999, u'investigating prosecutor investigative']
[0.014999999999999999, u'issue establish grounds']
[0.014999999999999999, u'judgments similar cases']
[0.014999999999999999, u'jurisdiction examination applications']
[0.014999999999999999, u'law secure proper']
[0.014999999999999999, u'law states obligation']
[0.014999999999999999, u'legal aid represented']
[0.014999999999999999, u'legitimate aim pursued']
[0.014999999999999999, u'length remand custody']
[0.014999999999999999, u'liberty effected conditions']
[0.014999999999999999, u'limb article does']
[0.014999999999999999, u'lodged cassation appeal']
[0.014999999999999999, u'matyushkin representative russian']
[0.014999999999999999, u'measure applied respect']
[0.014999999999999999, u'measure respect accused']
[0.014999999999999999, u'medical assistance detention']
[0.014999999999999999, u'merits application having']
[0.014999999999999999, u'need continue detention']
[0.014999999999999999, u'non material damage']
[0.014999999999999999, u'non technical language']
[0.014999999999999999, u'normally available sufficient']
[0.014999999999999999, u'obligation hearing individual']
[0.014999999999999999, u'paid way legal']
[0.014999999999999999, u'paragraph person arrested']
[0.014999999999999999, u'particular complexity case']
[0.014999999999999999, u'pecuniary damage allegedly']
[0.014999999999999999, u'person arrested told']
[0.014999999999999999, u'person convicted instance']
[0.014999999999999999, u'plovdiv regional court']
[0.014999999999999999, u'point view taking']
[0.014999999999999999, u'possibility severe sentence']
[0.014999999999999999, u'prescribed law lawful']
[0.014999999999999999, u'principle equality arms']
[0.014999999999999999, u'procedural requirements domestic']
[0.014999999999999999, u'proceedings passage time']
[0.014999999999999999, u'promptly need related']
[0.014999999999999999, u'promptness information conveyed']
[0.014999999999999999, u'promptness reasonable expedition']
[0.014999999999999999, u'proof follow coexistence']
[0.014999999999999999, u'proof reasonable doubt']
[0.014999999999999999, u'prosecution authorities belonged']
[0.014999999999999999, u'prosecution functions criminal']
[0.014999999999999999, u'public prosecutor filed']
[0.014999999999999999, u'pursuant article 35']
[0.014999999999999999, u'reasonable expedition implicit']
[0.014999999999999999, u'reasonable time granting']
[0.014999999999999999, u'reasons given decisions']
[0.014999999999999999, u'redress respect breaches']
[0.014999999999999999, u'regards government argument']
[0.014999999999999999, u'region personal surety']
[0.014999999999999999, u'remand circumstances present']
[0.014999999999999999, u'requirement promptness reasonable']
[0.014999999999999999, u'respect court agrees']
[0.014999999999999999, u'response authorities investigating']
[0.014999999999999999, u'restraint \u043c\u0435\u0440\u044b \u043f\u0440\u0435\u0441\u0435\u0447\u0435\u043d\u0438\u044f']
[0.014999999999999999, u'restrict visiting rights']
[0.014999999999999999, u'result ill treatment']
[0.014999999999999999, u'review lawfulness applicant']
[0.014999999999999999, u'risk absconding offending']
[0.014999999999999999, u'risk detainee released']
[0.014999999999999999, u'satisfy objective observer']
[0.014999999999999999, u'section chamber consider']
[0.014999999999999999, u'security court ordered']
[0.014999999999999999, u'severe sentence sufficient']
[0.014999999999999999, u'sex age state']
[0.014999999999999999, u'shall effective remedy']
[0.014999999999999999, u'situation result deprived']
[0.014999999999999999, u'special features fixed']
[0.014999999999999999, u'stage proceedings passage']
[0.014999999999999999, u'stage trial court']
[0.014999999999999999, u'standard proof reasonable']
[0.014999999999999999, u'status officer authorised']
[0.014999999999999999, u'strong clear concordant']
[0.014999999999999999, u'suffices court establish']
[0.014999999999999999, u'supreme court upheld']
[0.014999999999999999, u'suspicion grounding arrest']
[0.014999999999999999, u'technical language understand']
[0.014999999999999999, u'trial detention stating']
[0.014999999999999999, u'trial lays release']
[0.014999999999999999, u'unrebutted presumptions fact']
[0.014999999999999999, u'voluminous evidence sources']
[0.014999999999999999, u'way legal aid']
[0.014999999999999999, u'whilst information conveyed']
[0.01, u'10 august 2007']
[0.01, u'22 1984 series']
[0.01, u'26 february 2003']
[0.01, u'35 convention government']
[0.01, u'46 art 46']
[0.01, u'87 government submitted']
[0.01, u'97 account gravity']
[0.01, u'access information capable']
[0.01, u'accused charged offence']
[0.01, u'accused trial reasonable']
[0.01, u'act federal law']
[0.01, u'afford redress respect']
[0.01, u'allegations failure government']
[0.01, u'applicant asked court']
[0.01, u'applicant detained charges']
[0.01, u'applicant lawyer complained']
[0.01, u'applicant pleaded guilty']
[0.01, u'application ukraine lodged']
[0.01, u'april 2002 court']
[0.01, u'arbitrariness article convention']
[0.01, u'arguments favour release']
[0.01, u'art 44 art']
[0.01, u'article 103 code']
[0.01, u'article 67 accused']
[0.01, u'article art art']
[0.01, u'article attended guarantees']
[0.01, u'article breach provision']
[0.01, u'article convention purpose']
[0.01, u'article hearing required']
[0.01, u'asked court dismiss']
[0.01, u'assessed case according']
[0.01, u'assessed light particular']
[0.01, u'attributes independence impartiality']
[0.01, u'authorities relied likelihood']
[0.01, u'baljet van den']
[0.01, u'branch istanbul security']
[0.01, u'case court finds']
[0.01, u'case law applicant']
[0.01, u'case proceedings concerned']
[0.01, u'challenged length detention']
[0.01, u'chamber declared application']
[0.01, u'charged offence released']
[0.01, u'clear concordant inferences']
[0.01, u'come different conclusion']
[0.01, u'commit applicant trial']
[0.01, u'compensation damage caused']
[0.01, u'compensation non material']
[0.01, u'compensation non pecuniary']
[0.01, u'complied article convention']
[0.01, u'concerned organised crime']
[0.01, u'conditions contrary paragraphs']
[0.01, u'conditions detention remand']
[0.01, u'conditions limbs confer']
[0.01, u'confer distinct rights']
[0.01, u'confidence adherence rule']
[0.01, u'considers issue exhaustion']
[0.01, u'convention british national']
[0.01, u'convention including general']
[0.01, u'convention purpose protect']
[0.01, u'conviction article convention']
[0.01, u'court accept necessary']
[0.01, u'court appeal informed']
[0.01, u'court considers present']
[0.01, u'court detention orders']
[0.01, u'court gave consideration']
[0.01, u'court procedural substantive']
[0.01, u'court reiterates task']
[0.01, u'court repeatedly held']
[0.01, u'court suspect detained']
[0.01, u'criminal court suspect']
[0.01, u'criminal proceedings pending']
[0.01, u'damages state liability']
[0.01, u'danger absconding make']
[0.01, u'decisive element court']
[0.01, u'detained conviction article']
[0.01, u'detention additional months']
[0.01, u'detention contrary article']
[0.01, u'detention early stage']
[0.01, u'detention remand lasted']
[0.01, u'dismissed ii alleged']
[0.01, u'does judicial authorities']
[0.01, u'domestic law applicant']
[0.01, u'endowed attributes independence']
[0.01, u'essential lawfulness convention']
[0.01, u'establish grounds advanced']
[0.01, u'established permanent abode']
[0.01, u'examine circumstances case']
[0.01, u'excessive length detention']
[0.01, u'fair hearing reasonable']
[0.01, u'family life detention']
[0.01, u'favour release established']
[0.01, u'february 2007 applicant']
[0.01, u'following minimum rights']
[0.01, u'follows right respect']
[0.01, u'foresee degree reasonable']
[0.01, u'formal remedies legal']
[0.01, u'forth convention violated']
[0.01, u'general principles expressed']
[0.01, u'government filed observations']
[0.01, u'government preliminary objections']
[0.01, u'ground inevitably relevant']
[0.01, u'ground suffice justify']
[0.01, u'grounds regarded sufficient']
[0.01, u'hardship intensity exceeding']
[0.01, u'having regard circumstances']
[0.01, u'hearing individual brought']
[0.01, u'hearings took place']
[0.01, u'high contracting party']
[0.01, u'ill treated police']
[0.01, u'impartiality required article']
[0.01, u'inadmissibility ground non']
[0.01, u'inherent dignity human']
[0.01, u'initial risk established']
[0.01, u'injury intense physical']
[0.01, u'investigation authorities courts']
[0.01, u'italy 41852 98']
[0.01, u'judge elected respect']
[0.01, u'judicial character provide']
[0.01, u'judicial officer did']
[0.01, u'judicial review applicant']
[0.01, u'justifying continued detention']
[0.01, u'lack clear foreseeable']
[0.01, u'laid articles 32']
[0.01, u'laid case law']
[0.01, u'lapse time longer']
[0.01, u'law government preliminary']
[0.01, u'lawfulness accordance paragraph']
[0.01, u'lawfulness arrest detention']
[0.01, u'lawyer practising plovdiv']
[0.01, u'letters censored stamp']
[0.01, u'liberty arbitrary fashion']
[0.01, u'listed paragraph addition']
[0.01, u'logically temporally linked']
[0.01, u'maintained applicant detention']
[0.01, u'materiae provisions convention']
[0.01, u'material time gave']
[0.01, u'matters early stages']
[0.01, u'measures measures restraint']
[0.01, u'mentioned applicant appeals']
[0.01, u'observes applicant spent']
[0.01, u'obtaining evidence witnesses']
[0.01, u'offence following minimum']
[0.01, u'offences charged warranted']
[0.01, u'outweighing rule respect']
[0.01, u'paragraph addition justified']
[0.01, u'paragraph presupposes violation']
[0.01, u'partial reparation consequences']
[0.01, u'parties case person']
[0.01, u'pending trial release']
[0.01, u'period exceeding year']
[0.01, u'permission family visits']
[0.01, u'person criminal offence']
[0.01, u'person shall deprived']
[0.01, u'placed house arrest']
[0.01, u'police custody lasted']
[0.01, u'preventive measures measures']
[0.01, u'principle legal certainty']
[0.01, u'proceedings applicant case']
[0.01, u'proclaims right trial']
[0.01, u'proper conduct criminal']
[0.01, u'prosecutor general office']
[0.01, u'provisions article shall']
[0.01, u'provisions civil code']
[0.01, u'published official gazette']
[0.01, u'purpose article 35']
[0.01, u'purpose article convention']
[0.01, u'pursuance prevention disorder']
[0.01, u'pursued arrest ensuing']
[0.01, u'reads special reasons']
[0.01, u'reasonable time requirement']
[0.01, u'regarded essential maintaining']
[0.01, u'released detained obliged']
[0.01, u'relevant sufficient ground']
[0.01, u'remains ascertained national']
[0.01, u'remand x2011 called']
[0.01, u'remedies legal contracting']
[0.01, u'requirement public notwithstanding']
[0.01, u'requirements paragraph article']
[0.01, u'respect breaches alleged']
[0.01, u'respondent government access']
[0.01, u'right liberty guaranteed']
[0.01, u'rights article breach']
[0.01, u'risk applicant absconding']
[0.01, u'rule law preventing']
[0.01, u'satisfaction respect non']
[0.01, u'scheme protection afforded']
[0.01, u'seriousness accusations applicant']
[0.01, u'seriousness offence applicant']
[0.01, u'severe sentence imposed']
[0.01, u'severity anticipated penalty']
[0.01, u'shall deprived liberty']
[0.01, u'single judge istanbul']
[0.01, u'special diligence conduct']
[0.01, u'stages following arrest']
[0.01, u'state liability act']
[0.01, u'stated inter alia']
[0.01, u'states obligation conform']
[0.01, u'stretch caused actual']
[0.01, u'sufficient assessed case']
[0.01, u'summarised court judgments']
[0.01, u'supreme court quashed']
[0.01, u'suspected having committed']
[0.01, u's\u0105d rejonowy ordered']
[0.01, u's\u0105d rejonowy remanded']
[0.01, u'thorough effective investigation']
[0.01, u'time frame applicable']
[0.01, u'time provided article']
[0.01, u'torture ill treatment']
[0.01, u'trial criminal court']
[0.01, u'trial detention centres']
[0.01, u'trial detention shall']
[0.01, u'trial detention unconditionally']
[0.01, u'ukrainian national mr']
[0.01, u'view gravity charges']
[0.01, u'violation article art']
[0.01, u'virtue paragraph person']
[0.01, u'whatsoever maintaining applicant']
[0.01, u'zaytsev ministry justice']
[0.0050000000000000001, u'18 december 2001']
[0.0050000000000000001, u'1995 applicant lodged']
[0.0050000000000000001, u'2000 applicant detention']
[0.0050000000000000001, u'21 june 2001']
[0.0050000000000000001, u'27 convention constituted']
[0.0050000000000000001, u'29 june 1995']
[0.0050000000000000001, u'41 convention 63']
[0.0050000000000000001, u'41 rules court']
[0.0050000000000000001, u'44 art 48']
[0.0050000000000000001, u'64 applicant claimed']
[0.0050000000000000001, u'66 court notes']
[0.0050000000000000001, u'83 court notes']
[0.0050000000000000001, u'abscond investigation trial']
[0.0050000000000000001, u'accordance article 35']
[0.0050000000000000001, u'according court case']
[0.0050000000000000001, u'account conditions applicant']
[0.0050000000000000001, u'accused continued detention']
[0.0050000000000000001, u'acknowledges need criminal']
[0.0050000000000000001, u'addition acted guardian']
[0.0050000000000000001, u'agents state notion']
[0.0050000000000000001, u'alleged inter alia']
[0.0050000000000000001, u'alleged violations article']
[0.0050000000000000001, u'amounted degrading treatment']
[0.0050000000000000001, u'anticipate custodial sentence']
[0.0050000000000000001, u'anticipated penalty conjunction']
[0.0050000000000000001, u'appeals court called']
[0.0050000000000000001, u'applicant appeal upheld']
[0.0050000000000000001, u'applicant complaint decision']
[0.0050000000000000001, u'applicant costs expenses']
[0.0050000000000000001, u'applicant detention additional']
[0.0050000000000000001, u'applicant detention considered']
[0.0050000000000000001, u'applicant detention remand']
[0.0050000000000000001, u'applicant granted legal']
[0.0050000000000000001, u'applicant guilty charged']
[0.0050000000000000001, u'applicant lawyer court']
[0.0050000000000000001, u'applicant lawyer present']
[0.0050000000000000001, u'applicant lawyer requested']
[0.0050000000000000001, u'applicant paid eur']
[0.0050000000000000001, u'applicant relied article']
[0.0050000000000000001, u'application declared inadmissible']
[0.0050000000000000001, u'application detained person']
[0.0050000000000000001, u'application republic poland']
[0.0050000000000000001, u'application respondent government']
[0.0050000000000000001, u'applied article 217']
[0.0050000000000000001, u'applied hours stretch']
[0.0050000000000000001, u'arbitrariness secure rule']
[0.0050000000000000001, u'arguable purposes article']
[0.0050000000000000001, u'arms parties case']
[0.0050000000000000001, u'arrest detention person']
[0.0050000000000000001, u'arrest individual taken']
[0.0050000000000000001, u'article 10 convention']
[0.0050000000000000001, u'article 152 code']
[0.0050000000000000001, u'article 18 convention']
[0.0050000000000000001, u'article 67 code']
[0.0050000000000000001, u'article convention 104']
[0.0050000000000000001, u'article convention article']
[0.0050000000000000001, u'article convention far']
[0.0050000000000000001, u'article convention number']
[0.0050000000000000001, u'article convention read']
[0.0050000000000000001, u'article convention violation']
[0.0050000000000000001, u'article does judicial']
[0.0050000000000000001, u'articles 210 212']
[0.0050000000000000001, u'ascertain requirements paragraph']
[0.0050000000000000001, u'ascertained national authorities']
[0.0050000000000000001, u'assessment period taken']
[0.0050000000000000001, u'assets links state']
[0.0050000000000000001, u'authorities choice bringing']
[0.0050000000000000001, u'authorities notably courts']
[0.0050000000000000001, u'available appropriate manner']
[0.0050000000000000001, u'bail police supervision']
[0.0050000000000000001, u'basis severity possible']
[0.0050000000000000001, u'basis standard compatible']
[0.0050000000000000001, u'blanche article arrest']
[0.0050000000000000001, u'breach convention follows']
[0.0050000000000000001, u'calculated date judgment']
[0.0050000000000000001, u'case applicant transferred']
[0.0050000000000000001, u'case assigned newly']
[0.0050000000000000001, u'case presented particular']
[0.0050000000000000001, u'causal link alleged']
[0.0050000000000000001, u'changed composition sections']
[0.0050000000000000001, u'charged nature continued']
[0.0050000000000000001, u'charged warranted detention']
[0.0050000000000000001, u'charges authorities extended']
[0.0050000000000000001, u'chi\u015fin\u0103u court appeal']
[0.0050000000000000001, u'circumstances militating detention']
[0.0050000000000000001, u'circumstances regarded reasonable']
[0.0050000000000000001, u'client receive confidential']
[0.0050000000000000001, u'commission article 25']
[0.0050000000000000001, u'complaint conditions detention']
[0.0050000000000000001, u'complexity case applicant']
[0.0050000000000000001, u'concern offence punishable']
[0.0050000000000000001, u'concerning applicant detention']
[0.0050000000000000001, u'concludes violation article']
[0.0050000000000000001, u'conditions constitutes guarantee']
[0.0050000000000000001, u'consequently violation article']
[0.0050000000000000001, u'consider necessary examine']
[0.0050000000000000001, u'considers applicant suffered']
[0.0050000000000000001, u'constituted sufficient just']
[0.0050000000000000001, u'continued detention lapse']
[0.0050000000000000001, u'convention 63 article']
[0.0050000000000000001, u'convention account conditions']
[0.0050000000000000001, u'convention applicant complained']
[0.0050000000000000001, u'convention constituted provided']
[0.0050000000000000001, u'convention derogation permitted']
[0.0050000000000000001, u'convention provision makes']
[0.0050000000000000001, u'correspondence cases shall']
[0.0050000000000000001, u'correspondence set court']
[0.0050000000000000001, u'correspondence shall interference']
[0.0050000000000000001, u'counsel court heard']
[0.0050000000000000001, u'course justice legitimate']
[0.0050000000000000001, u'court acknowledges need']
[0.0050000000000000001, u'court acknowledges seriousness']
[0.0050000000000000001, u'court appeal did']
[0.0050000000000000001, u'court changed composition']
[0.0050000000000000001, u'court concludes violation']
[0.0050000000000000001, u'court considers circumstances']
[0.0050000000000000001, u'court dismiss complaint']
[0.0050000000000000001, u'court dismissed application']
[0.0050000000000000001, u'court does lose']
[0.0050000000000000001, u'court does necessary']
[0.0050000000000000001, u'court established case']
[0.0050000000000000001, u'court finds decision']
[0.0050000000000000001, u'court finds established']
[0.0050000000000000001, u'court held occasions']
[0.0050000000000000001, u'court judgments similar']
[0.0050000000000000001, u'court notes remedy']
[0.0050000000000000001, u'court recalls article']
[0.0050000000000000001, u'court reiterates convention']
[0.0050000000000000001, u'court remedy effective']
[0.0050000000000000001, u'court takes note']
[0.0050000000000000001, u'court upheld decision']
[0.0050000000000000001, u'courts decisions remand']
[0.0050000000000000001, u'courts extended applicant']
[0.0050000000000000001, u'criminal groups risk']
[0.0050000000000000001, u'criminal procedure russian']
[0.0050000000000000001, u'custody lasted days']
[0.0050000000000000001, u'custody period question']
[0.0050000000000000001, u'custody solely basis']
[0.0050000000000000001, u'decided applicant remain']
[0.0050000000000000001, u'deciding continued detention']
[0.0050000000000000001, u'decision admissibility application']
[0.0050000000000000001, u'decisions extending applicant']
[0.0050000000000000001, u'declared admissible applicant']
[0.0050000000000000001, u'declared application partly']
[0.0050000000000000001, u'departure rule respect']
[0.0050000000000000001, u'deprivation liberty conviction']
[0.0050000000000000001, u'deprived liberty provision']
[0.0050000000000000001, u'detained accordance provisions']
[0.0050000000000000001, u'detained person entitled']
[0.0050000000000000001, u'detained released conditions']
[0.0050000000000000001, u'detainee account practical']
[0.0050000000000000001, u'detention context regard']
[0.0050000000000000001, u'detention falling article']
[0.0050000000000000001, u'detention parties arguments']
[0.0050000000000000001, u'detention person effected']
[0.0050000000000000001, u'detention pursuant article']
[0.0050000000000000001, u'detention shall decided']
[0.0050000000000000001, u'detention specific legal']
[0.0050000000000000001, u'difficulties prevent progress']
[0.0050000000000000001, u'diligence period lengthy']
[0.0050000000000000001, u'disorder crime legitimate']
[0.0050000000000000001, u'disorder crime protection']
[0.0050000000000000001, u'distress hardship intensity']
[0.0050000000000000001, u'document support claim']
[0.0050000000000000001, u'does preclude complaint']
[0.0050000000000000001, u'domestic courts consider']
[0.0050000000000000001, u'domestic remedies present']
[0.0050000000000000001, u'early stages following']
[0.0050000000000000001, u'effective investigation capable']
[0.0050000000000000001, u'effective remedy available']
[0.0050000000000000001, u'effective remedy national']
[0.0050000000000000001, u'enforceable right compensation']
[0.0050000000000000001, u'entitled bring proceedings']
[0.0050000000000000001, u'errors fact law']
[0.0050000000000000001, u'essential lawfulness sense']
[0.0050000000000000001, u'examined government objection']
[0.0050000000000000001, u'exercise discretion conferred']
[0.0050000000000000001, u'exhausted domestic remedies']
[0.0050000000000000001, u'existed special circumstances']
[0.0050000000000000001, u'existence formal remedies']
[0.0050000000000000001, u'explanation rise drawing']
[0.0050000000000000001, u'extend detention remand']
[0.0050000000000000001, u'extending period detention']
[0.0050000000000000001, u'facts degree alleged']
[0.0050000000000000001, u'facts information satisfy']
[0.0050000000000000001, u'family constituted interference']
[0.0050000000000000001, u'family visits prison']
[0.0050000000000000001, u'federal ministry justice']
[0.0050000000000000001, u'filed observations merits']
[0.0050000000000000001, u'follows arrested detained']
[0.0050000000000000001, u'forward applicant support']
[0.0050000000000000001, u'foundedness applicant allegations']
[0.0050000000000000001, u'freedoms set forth']
[0.0050000000000000001, u'gave relevant authority']
[0.0050000000000000001, u'given justify applicant']
[0.0050000000000000001, u'government argument applicant']
[0.0050000000000000001, u'government delegates commission']
[0.0050000000000000001, u'government did submit']
[0.0050000000000000001, u'government objection merits']
[0.0050000000000000001, u'government preliminary objection']
[0.0050000000000000001, u'government submitted article']
[0.0050000000000000001, u'government submitted evidence']
[0.0050000000000000001, u'granting provisional release']
[0.0050000000000000001, u'gravity charges applicant']
[0.0050000000000000001, u'grounds advanced judicial']
[0.0050000000000000001, u'grounds changing preventive']
[0.0050000000000000001, u'group does appear']
[0.0050000000000000001, u'guarantee person arrested']
[0.0050000000000000001, u'guarantees article convention']
[0.0050000000000000001, u'guilty according law']
[0.0050000000000000001, u'having regard material']
[0.0050000000000000001, u'having regard relevant']
[0.0050000000000000001, u'held occasions long']
[0.0050000000000000001, u'hours stretch caused']
[0.0050000000000000001, u'human dignity detainee']
[0.0050000000000000001, u'human rights correspondence']
[0.0050000000000000001, u'humiliate debase victim']
[0.0050000000000000001, u'ill treatment agents']
[0.0050000000000000001, u'impartial purposes article']
[0.0050000000000000001, u'imposed order ensure']
[0.0050000000000000001, u'including general principles']
[0.0050000000000000001, u'individual taken power']
[0.0050000000000000001, u'information collected kept']
[0.0050000000000000001, u'information satisfy objective']
[0.0050000000000000001, u'instructions surveillance assistance']
[0.0050000000000000001, u'intense physical mental']
[0.0050000000000000001, u'inter alia premeditated']
[0.0050000000000000001, u'interference individual liberty']
[0.0050000000000000001, u'interpreted applied make']
[0.0050000000000000001, u'investigation trial obstruct']
[0.0050000000000000001, u'investigative stage trial']
[0.0050000000000000001, u'ireland lodged court']
[0.0050000000000000001, u'joint examination admissibility']
[0.0050000000000000001, u'jong baljet van']
[0.0050000000000000001, u'judges clarify fully']
[0.0050000000000000001, u'judges supreme court']
[0.0050000000000000001, u'judgments decisions 1998']
[0.0050000000000000001, u'judicial officer power']
[0.0050000000000000001, u'judicial power shall']
[0.0050000000000000001, u'just satisfaction basis']
[0.0050000000000000001, u'justice applicant alleged']
[0.0050000000000000001, u'justice legitimate goal']
[0.0050000000000000001, u'justifiably consider initial']
[0.0050000000000000001, u'justified holding custody']
[0.0050000000000000001, u'justified nature offence']
[0.0050000000000000001, u'justify applicant continued']
[0.0050000000000000001, u'kyiv city court']
[0.0050000000000000001, u'lack medical assistance']
[0.0050000000000000001, u'lasted days hours']
[0.0050000000000000001, u'law lawful arrest']
[0.0050000000000000001, u'law practice force']
[0.0050000000000000001, u'lawfulness convention terms']
[0.0050000000000000001, u'lawfulness detention required']
[0.0050000000000000001, u'lawfulness detention shall']
[0.0050000000000000001, u'lawfulness sense convention']
[0.0050000000000000001, u'lawfulness set convention']
[0.0050000000000000001, u'lawyer client privilege']
[0.0050000000000000001, u'lawyer practising chi\u015fin\u0103u']
[0.0050000000000000001, u'lawyer practising warsaw']
[0.0050000000000000001, u'leave place residence']
[0.0050000000000000001, u'legal rule based']
[0.0050000000000000001, u'length pre trial']
[0.0050000000000000001, u'length proceedings question']
[0.0050000000000000001, u'level suffering inherent']
[0.0050000000000000001, u'liberty necessary procedure']
[0.0050000000000000001, u'liberty provision integral']
[0.0050000000000000001, u'limbs confer distinct']
[0.0050000000000000001, u'links state prosecuted']
[0.0050000000000000001, u'long polish authorities']
[0.0050000000000000001, u'longer justify continued']
[0.0050000000000000001, u'lose sight fact']
[0.0050000000000000001, u'manifest disregard principle']
[0.0050000000000000001, u'manifestly ill x2011']
[0.0050000000000000001, u'manner exercise discretion']
[0.0050000000000000001, u'meaning article 34']
[0.0050000000000000001, u'meaning article 67']
[0.0050000000000000001, u'medical treatment detention']
[0.0050000000000000001, u'mentioned domestic courts']
[0.0050000000000000001, u'minimum level severity']
[0.0050000000000000001, u'moldovan government government']
[0.0050000000000000001, u'month period runs']
[0.0050000000000000001, u'morals assets links']
[0.0050000000000000001, u'mr zaytsev applicant']
[0.0050000000000000001, u'necessary join government']
[0.0050000000000000001, u'need continue deprivation']
[0.0050000000000000001, u'need criminal investigations']
[0.0050000000000000001, u'neumeister austria judgment']
[0.0050000000000000001, u'notes complaint manifestly']
[0.0050000000000000001, u'notes material case']
[0.0050000000000000001, u'number inmates cell']
[0.0050000000000000001, u'obligations arising convention']
[0.0050000000000000001, u'observations merits rule']
[0.0050000000000000001, u'obstacles difficulties prevent']
[0.0050000000000000001, u'occasions investigation terrorist']
[0.0050000000000000001, u'officer obligation hearing']
[0.0050000000000000001, u'order applicant detention']
[0.0050000000000000001, u'organised criminal groups']
[0.0050000000000000001, u'originated application ukraine']
[0.0050000000000000001, u'originated applications republic']
[0.0050000000000000001, u'partial reparation court']
[0.0050000000000000001, u'particular character person']
[0.0050000000000000001, u'pending trial lays']
[0.0050000000000000001, u'period issue establish']
[0.0050000000000000001, u'period lengthy period']
[0.0050000000000000001, u'period runs date']
[0.0050000000000000001, u'person arrested committed']
[0.0050000000000000001, u'person committed offence']
[0.0050000000000000001, u'person entitled bring']
[0.0050000000000000001, u'person involved morals']
[0.0050000000000000001, u'persons entitled review']
[0.0050000000000000001, u'physical mental suffering']
[0.0050000000000000001, u'pln respect pecuniary']
[0.0050000000000000001, u'plovdiv bulgarian government']
[0.0050000000000000001, u'practice force material']
[0.0050000000000000001, u'pre trial detention']
[0.0050000000000000001, u'preserve public order']
[0.0050000000000000001, u'prevent progress investigation']
[0.0050000000000000001, u'preventive measures detention']
[0.0050000000000000001, u'preventive measures imposed']
[0.0050000000000000001, u'previous criminal record']
[0.0050000000000000001, u'principle presumption innocence']
[0.0050000000000000001, u'prison regime special']
[0.0050000000000000001, u'procedure article attended']
[0.0050000000000000001, u'proceedings concerned organised']
[0.0050000000000000001, u'proceedings detention remand']
[0.0050000000000000001, u'proceedings incompatible reasonable']
[0.0050000000000000001, u'proceedings particular process']
[0.0050000000000000001, u'proceedings review court']
[0.0050000000000000001, u'progress investigation particular']
[0.0050000000000000001, u'prolongation detention remand']
[0.0050000000000000001, u'prosecuted international contacts']
[0.0050000000000000001, u'prosecutor investigative stage']
[0.0050000000000000001, u'prosecutor issued decision']
[0.0050000000000000001, u'prosecutor prokurator okr\u0119gowy']
[0.0050000000000000001, u'proved reasonable doubt']
[0.0050000000000000001, u'provide guarantees appropriate']
[0.0050000000000000001, u'provided paragraph article']
[0.0050000000000000001, u'providing requisite medical']
[0.0050000000000000001, u'provision applicable material']
[0.0050000000000000001, u'purpose protect community']
[0.0050000000000000001, u'pursued expense substantial']
[0.0050000000000000001, u'raise suspicion need']
[0.0050000000000000001, u'real risk absconding']
[0.0050000000000000001, u'reasonable suspicion person']
[0.0050000000000000001, u'reasonableness suspicion grounding']
[0.0050000000000000001, u'recommended applicant undergo']
[0.0050000000000000001, u'reference legal criteria']
[0.0050000000000000001, u'regard criteria laid']
[0.0050000000000000001, u'regard foregoing court']
[0.0050000000000000001, u'regard particular character']
[0.0050000000000000001, u'regard relevant factors']
[0.0050000000000000001, u'regarded independent parties']
[0.0050000000000000001, u'regarded reasonable meaning']
[0.0050000000000000001, u'regarded relevant sufficient']
[0.0050000000000000001, u'regional court examination']
[0.0050000000000000001, u'regional court rejected']
[0.0050000000000000001, u'rejected failure exhaust']
[0.0050000000000000001, u'relative depends circumstances']
[0.0050000000000000001, u'release established neumeister']
[0.0050000000000000001, u'released conditions limbs']
[0.0050000000000000001, u'relied legitimate ground']
[0.0050000000000000001, u'remand exceeded reasonable']
[0.0050000000000000001, u'remedies iii alleged']
[0.0050000000000000001, u'reports judgments decisions']
[0.0050000000000000001, u'required standard health']
[0.0050000000000000001, u'requirements article convention']
[0.0050000000000000001, u'requirements domestic law']
[0.0050000000000000001, u'respect alleged breach']
[0.0050000000000000001, u'respect applicant complaint']
[0.0050000000000000001, u'respect court recalls']
[0.0050000000000000001, u'restrictions limitations number']
[0.0050000000000000001, u'right freedom personal']
[0.0050000000000000001, u'right say deprived']
[0.0050000000000000001, u'rule 25 case']
[0.0050000000000000001, u'rule 41 rules']
[0.0050000000000000001, u'rule based assumption']
[0.0050000000000000001, u'rules criminal procedure']
[0.0050000000000000001, u'safeguards practical effective']
[0.0050000000000000001, u'sarban moldova 3456']
[0.0050000000000000001, u'say deprived continue']
[0.0050000000000000001, u'secret order prevent']
[0.0050000000000000001, u'security court applicant']
[0.0050000000000000001, u'security person shall']
[0.0050000000000000001, u'sentences did indicate']
[0.0050000000000000001, u'separate matters early']
[0.0050000000000000001, u'september 2001 applicant']
[0.0050000000000000001, u'seven months days']
[0.0050000000000000001, u'severe sentence imprisonment']
[0.0050000000000000001, u'severity sentence risked']
[0.0050000000000000001, u'shall presumed innocent']
[0.0050000000000000001, u'shall taken account']
[0.0050000000000000001, u'shifting burden proof']
[0.0050000000000000001, u'similar objections government']
[0.0050000000000000001, u'slight justify pre']
[0.0050000000000000001, u'solely basis fact']
[0.0050000000000000001, u'special measures required']
[0.0050000000000000001, u'special problems does']
