[1.2461716444765463, 'procedure case originated']
[0.14824018647677276, 'reparation consequences decision']
[0.14805406348775424, 'informationsverein lentia austria']
[0.1478897226551614, 'damage court considers']
[0.14773460419481677, 'conduct able need']
[0.14695026587425714, 'hirvel\\xe4 ledi bianku']
[0.14695026587425714, 'p\\xe4ivi hirvel\\xe4 ledi']
[0.14691689976569677, 'accordance president decision']
[0.14691689976569677, 'president decision hearing']
[0.14654942712496669, 'ukrainian national mr']
[0.14586951128752174, 'content instrument question']
[0.14586951128752174, 'instrument question field']
[0.14544777970726863, 'resolution 1577 2007']
[0.1451638689048761, 'essential role press']
[0.1448567921618989, 'having committed offence']
[0.14444694244604317, 'cents respect pecuniary']
[0.14341158652025748, 'expression relation matters']
[0.14311262854123483, 'observance human rights']
[0.14245746260134748, 'purposes article 34']
[0.14241667890177653, 'case pressing social']
[0.14223699574371917, 'authorities assess pressing']
[0.142026874368274, '30 000 thirty']
[0.1419138661673401, 'public prosecutor office']
[0.14161810216631165, 'necessity restrictions convincingly']
[0.14161810216631165, 'restrictions convincingly established']
[0.14144240163424815, 'law articles 11']
[0.14131551901336076, 'labour organisation ilo']
[0.1412237556893261, 'level justifiable principle']
[0.1412237556893261, 'national level justifiable']
[0.1412237556893261, 'justifiable principle proportionate']
[0.14115979943318072, 'application republic moldova']
[0.14090441932168551, 'religious grounds article']
[0.14065988588439593, 'applicant principle sufficient']
[0.14065988588439593, 'favourable applicant principle']
[0.14054019941941184, 'adduce relevant sufficient']
[0.14048933267179362, 'parties summarised follows']
[0.14048933267179362, 'submitted parties summarised']
[0.1404168531203745, 'moldova european court']
[0.1404168531203745, 'moldova lodged court']
[0.1404168531203745, 'republic moldova lodged']
[0.1400913647241964, '59 appeared court']
[0.1400913647241964, 'rule 59 appeared']
[0.1400032104134137, 'case submitted parties']
[0.1396355443118033, 'procedure prescribed law']
[0.13963475862419605, 'thousand french francs']
[0.13900308324768756, 'law entails breach']
[0.13900308324768756, 'order protect rights']
[0.13900308324768756, 'united kingdom dec']
[0.13863425388721282, 'right access information']
[0.1375453356323206, 'pursuant order consequence']
[0.1374213129496403, 'applicant ordered pay']
[0.13690140845070425, 'circumstances case court']
[0.13617677286742036, 'correspondence accordance law']
[0.1360166351968259, 'iv alleged violation']
[0.13558693918325587, 'society achieve aim']
[0.13557480546175307, 'freedom express opinions']
[0.13555155875299763, 'moldovan government government']
[0.13544548976203652, 'population demands pluralism']
[0.13508252221752012, 'case struck list']
[0.1349311854863935, 'convention regards complaint']
[0.134389382903615, 'turkish criminal code']
[0.13437026007820435, 'claimed 000 euros']
[0.13435520240524, 'effective remedy meaning']
[0.13431807745293126, 'cents respect costs']
[0.1340490107913669, 'judgment court finds']
[0.13381477173685283, 'disproportionate aims pursued']
[0.1329109551864681, 'incurred convention proceedings']
[0.13243950294310006, 'fundamental right democratic']
[0.13243950294310006, 'submitted fees agreement']
[0.13243950294310006, 'test necessity requires']
[0.13243950294310006, 'necessity requires court']
[0.13239408473221423, 'applicant acted bad']
[0.13229800774764805, 'beliefs legitimately included']
[0.13135393324684516, 'prior restraints publication']
[0.13095773381294962, 'republic poland lodged']
[0.13060320973990042, 'relevant provisions criminal']
[0.13020792157482805, 'court claim just']
[0.12939197029473196, '29 court notes']
[0.1290409231056713, 'interference exercise freedom']
[0.1289208633093525, 'state ultimate guarantor']
[0.12863555309598476, 'paragraph article convention']
[0.12753130828670398, 'appropriate default rate']
[0.12753130828670398, 'default rate based']
[0.12753130828670398, 'rate based marginal']
[0.12690524823806593, 'alleged violation articles']
[0.12685851318944844, 'claiming non exhaustion']
[0.12685851318944844, 'non exhaustion satisfy']
[0.1264721223021583, 'incurred domestic proceedings']
[0.1260627861347286, 'westerdiek section registrar']
[0.1259554856115108, 'award applicant costs']
[0.12528776978417266, 'federal ministry foreign']
[0.12515701724334818, 'application incompatible ratione']
[0.12515701724334818, 'recommendation cm rec']
[0.12508175277959452, 'importance freedom expression']
[0.12463183815363815, 'powerful effect print']
[0.1244728355246837, 'weighed interests open']
[0.12400344835478383, '2010 judgment final']
[0.12390164423485137, 'right receive information']
[0.12357173085061364, 'convention polish national']
[0.12320143884892085, 'cm rec 2007']
[0.12263522515321076, '10 guarantees freedom']
[0.1224965973167412, 'dismissed cassation appeal']
[0.12095323741007195, 'december 2004 court']
[0.12095323741007195, 'notably accessibility foreseeability']
[0.12095323741007195, 'qualitative requirements notably']
[0.12039548688917719, 'para rules court']
[0.12037245203836931, 'convention finnish national']
[0.12024914602852253, 'mahoney deputy registrar']
[0.11975371315850548, 'guilty criminal offence']
[0.11931917880329883, 'remedy meaning article']
[0.11914406270040895, 'breach right freedom']
[0.11910616960976675, 'domestic courts court']
[0.1182917827587641, 'expression secured paragraph']
[0.1182917827587641, 'secured paragraph article']
[0.11823916063381634, 'art 48 declaration']
[0.11814378284606357, 'adequate protection arbitrary']
[0.1176667995050024, 'state obligations article']
[0.11755845323741007, 'margin appreciation generally']
[0.11744760713168595, 'converted pounds sterling']
[0.11737984978586047, 'court court appeal']
[0.11681016632477151, 'judgment subject editorial']
[0.11679545252686738, '23 july 1999']
[0.11661232165346859, 'united kingdom government']
[0.11641171491872246, 'appealed points law']
[0.116245986261838, 'shall increased half']
[0.11612429205571713, 'application present case']
[0.11608741176073226, 'acceptable criticism private']
[0.1160274787688646, 'jungwiert mr butkevych']
[0.11589928057553957, 'admissible accordance decision']
[0.11589928057553957, 'accordance decision apply']
[0.11589928057553957, 'immediately consider merits']
[0.11589928057553957, 'convention court immediately']
[0.11589928057553957, 'court immediately consider']
[0.11589928057553957, 'decision apply article']
[0.11589928057553954, 'putting right violations']
[0.11508406910834969, 'polish government government']
[0.11472926921620598, 'violence armed resistance']
[0.11410948733088203, 'freedom expression prescribed']
[0.11366316782639461, 'margin appreciation left']
[0.11337696759885325, 'applicant sum head']
[0.11337696759885325, 'order court order']
[0.11320174629527148, 'court attached particular']
[0.11310182623132263, 'provisions criminal code']
[0.11270664319608144, 'relevant provisions constitution']
[0.11266187050359715, 'personal opinions secured']
[0.11255729929330872, 'public concern applicant']
[0.11243576567317573, 'government plea inadmissibility']
[0.11243576567317573, 'inadmissibility ground non']
[0.11243576567317573, 'court observes polish']
[0.11228423404621013, 'conjunction article 10']
[0.11215602517985612, 'law european court']
[0.11215602517985612, 'case law european']
[0.11199443806299497, 'applicant claims respect']
[0.1113532135017062, 'para art 10']
[0.11123408965135585, 'freedom expression real']
[0.11123408965135584, 'moldovan lei mdl']
[0.11113032650802435, 'northern ireland lodged']
[0.11068267688007867, 'judiciary parties submissions']
[0.11068267688007867, 'impartiality judiciary parties']
[0.11025904551084408, 'right democratic society']
[0.10995621413317107, 'art 50 convention']
[0.10993284374579339, 'did adduce relevant']
[0.10970345674679771, 'court exercise caution']
[0.10970345674679771, 'deal substance relevant']
[0.10970345674679771, 'relevant convention complaint']
[0.10970345674679771, 'required establishing offence']
[0.10970345674679771, 'standards applied assessing']
[0.10970345674679771, 'substance relevant convention']
[0.10948993614097485, 'freedoms guaranteed convention']
[0.10891586918082795, 'interference applicants right']
[0.10885572622982695, 'lay open close']
[0.10885572622982695, 'knowingly lay open']
[0.10878394058946392, 'question pecuniary damage']
[0.10877576134581056, 'achieve aim aims']
[0.10874059373191103, '2011 delivers following']
[0.10832476875642344, 'private life meaning']
[0.10832476875642344, 'life meaning article']
[0.10826338928856916, 'interference breaches article']
[0.10729560681351825, 'proportionality interference nature']
[0.10729560681351825, 'interference nature severity']
[0.10691446842525981, 'new code criminal']
[0.10691446842525978, 'public debate court']
[0.10665613850383107, 'grievances regarded arguable']
[0.10665613850383107, 'respect grievances regarded']
[0.10665613850383107, 'arguable terms convention']
[0.10665613850383107, 'better knowledge committed']
[0.10606735850257848, 'freedom political debate']
[0.10584865440980547, 'relating independence impartiality']
[0.10583840619811843, 'armed resistance insurrection']
[0.10555706378293592, 'conviction competent court']
[0.10533573141486811, 'avoid far possible']
[0.10511590727418064, 'claudia westerdiek section']
[0.10480620739010885, 'judgment july 1997']
[0.10469074404905605, 'prison sentence imposed']
[0.10452568178015727, 'party damage pecuniary']
[0.10451638689048762, 'lower court judgment']
[0.10442473089197812, 'overriding requirement public']
[0.1042603417266187, 'positive negative obligations']
[0.10419943115275224, 'freedom expression strictly']
[0.10361276196434158, 'law formulated sufficient']
[0.10340159927806884, 'art 10 necessary']
[0.10339420771075447, 'violations articles 10']
[0.10289845047039292, 'courts accepted public']
[0.10289845047039292, 'judiciary includes particular']
[0.10289845047039292, 'large proper forum']
[0.10289845047039292, 'public large proper']
[0.10289845047039292, 'notion courts accepted']
[0.10289845047039292, 'phrase authority judiciary']
[0.10289845047039292, 'accepted public large']
[0.10289845047039292, 'authority judiciary includes']
[0.10289845047039292, 'particular notion courts']
[0.10289845047039292, 'determination person guilt']
[0.10289845047039292, 'guilt innocence criminal']
[0.10289845047039292, 'includes particular notion']
[0.10289845047039292, 'innocence criminal charge']
[0.10289845047039292, 'person guilt innocence']
[0.10284699070012283, 'sought reimbursement eur']
[0.10280471275153791, 'claims respect pecuniary']
[0.1025703708877558, 'provides determination criminal']
[0.10223870592966619, 'constitute criminal offence']
[0.10154952960708356, 'reimbursement legal costs']
[0.10104273077006673, '10 para art']
[0.1009517889044469, 'immediate powerful effect']
[0.1009517889044469, 'media immediate powerful']
[0.10093885675773107, 'incurred national courts']
[0.10082324384394924, 'pursued necessary democratic']
[0.10079848209344613, 'damages constituted interference']
[0.10059095580678314, 'regional prosecutor office']
[0.10037886850283087, 'balance various interests']
[0.10032999241632334, 'convention unless prescribed']
[0.10028957965702909, 'supreme court upheld']
[0.10027376329025277, 'person making statement']
[0.09985287394715352, 'kingdom great britain']
[0.09985287394715352, 'britain northern ireland']
[0.09985287394715352, 'great britain northern']
[0.09985287394715352, 'united kingdom great']
[0.09981385520953866, 'details private life']
[0.09932654734581432, 'proceedings court cassation']
[0.09923765533028123, 'courts assess evidence']
[0.09915361828184513, 'court task place']
[0.09884529351308868, 'rules court claim']
[0.09833105375685725, 'rights commission article']
[0.09801457079950074, 'various interests involved']
[0.09752198241406874, 'present case did']
[0.09663380406785682, 'assessment proportionality interference']
[0.09626452684006641, 'requirements protection rights']
[0.09604846835062664, 'president mr rozakis']
[0.09592326139088728, 'applicant complained criminal']
[0.09568345323741008, 'law facts case']
[0.09568345323741008, 'evidence adduced prove']
[0.09562811289429995, 'dangers inherent prior']
[0.0955161452233562, 'violation rights articles']
[0.095196783749471, 'legal advice foresee']
[0.09501600689891437, 'pecuniary damage eur']
[0.09412115278191648, 'respect family life']
[0.09374575811049274, 'legitimate aim article']
[0.09349124474005703, 'committed criminal offence']
[0.09345416791141627, 'pounds sterling rate']
[0.09341419269647572, 'notably courts interpret']
[0.09318259677971909, 'make ordinary reader']
[0.09318259677971909, 'settled case x2011']
[0.09318259677971909, 'time burden proof']
[0.09285200411099694, 'reads right freedom']
[0.09284647753495318, 'right freedom assembly']
[0.09274580335731415, 'uniform european conception']
[0.09257242854365158, 'court sentenced applicant']
[0.09242283592480854, 'domestic courts regarded']
[0.0921120246659815, 'applicant right fair']
[0.09206384892086332, 'june 2012 pursuant']
[0.09206384892086332, 'june 2012 final']
[0.09114670880118335, 'annexed judgment partly']
[0.09105497556841745, 'sufficient deprive status']
[0.09060702131669086, 'court appeal hovioikeus']
[0.08975757782399672, 'federal republic germany']
[0.089595550450396, 'does alter conclusion']
[0.08872826219829674, 'supreme court held']
[0.08809409165580921, 'concludes violation article']
[0.08773381294964029, 'domestic courts respect']
[0.0876350279293182, 'article 10 para']
[0.0876235427842697, 'act 29 july']
[0.0874981430784576, 'kingdom european court']
[0.08733013589128699, 'instant case applicant']
[0.0872422867075467, 'individual adequate protection']
[0.0870040809457697, '2003 supreme court']
[0.08666816546762589, 'penal code force']
[0.08624239070282236, 'intended pursue legitimate']
[0.08610071942446042, 'mr g\\xf6lc\\xfckl\\xfc mr']
[0.08596249684888208, 'rights freedom expression']
[0.08578390743626298, 'order prevent obtain']
[0.0850019491795726, 'make reparation consequences']
[0.08478205670757512, 'freedom expression information']
[0.08422839193433987, 'pre eminent role']
[0.08422530268468152, 'public prosecutor attached']
[0.08412895851543062, 'entail violation article']
[0.08399336431475937, 'relevant national law']
[0.08379179009733391, 'authorised law exercise']
[0.08379179009733391, 'law exercise judicial']
[0.08379179009733391, 'officer authorised law']
[0.08379179009733391, 'promptly judge officer']
[0.08379179009733391, 'judge officer authorised']
[0.08379179009733391, 'shall brought promptly']
[0.08379179009733391, 'eur 000 compensation']
[0.0837917900973339, 'brought promptly judge']
[0.08356860328470292, 'alia protection reputation']
[0.083533173461231, 'population break law']
[0.08335545156108122, 'republic germany lodged']
[0.08289046182408912, 'martens mrs palm']
[0.08289046182408912, 'mr martens mrs']
[0.08264678579716872, 'confidence courts democratic']
[0.08264678579716872, 'democratic society inspire']
[0.08264678579716872, 'courts democratic society']
[0.08261092988962866, 'district court court']
[0.08251661697936936, 'originated application united']
[0.08251661697936936, 'application united kingdom']
[0.08247199708587562, 'convention award damages']
[0.08233965028150042, 'pounds sterling gbp']
[0.08219424460431655, 'sees reason hold']
[0.08178959998784928, 'court does necessary']
[0.08157959613617516, 'violation article art']
[0.08127248201438848, 'compatible requirements article']
[0.08124357656731757, 'exercise judicial power']
[0.08108513189448441, 'plea inadmissibility ground']
[0.08108513189448441, 'concerned gc 26682']
[0.08084275436793421, 'meaning article 13']
[0.08082422950528466, 'mr butkevych mrs']
[0.08050927678909503, 'code force relevant']
[0.08043594974766455, 'consulted agent government']
[0.08036092134695605, 'need appropriate legal']
[0.08007443755977876, 'press act 29']
[0.08006498027384543, 'context public debate']
[0.07993605115907275, 'court appeal took']
[0.07984788639676495, '19 february 1998']
[0.07964508393285372, 'rule 26 november']
[0.07892662851815735, 'debate matters public']
[0.07883055257921322, 'german government government']
[0.07858328721638075, 'authorities dissuade press']
[0.07847512973227976, 'judgment strasbourg april']
[0.0784024156821332, 'sunday times united']
[0.07828646173969914, 'appealed court cassation']
[0.07810430972110358, 'relevant parts provide']
[0.07798561151079136, 'available domestic law']
[0.07763722942350965, 'interferences freedom expression']
[0.07747065505490344, 'director legal affairs']
[0.07735542335362479, 'national authorities dissuade']
[0.07656037332296327, 'represented agent applicant']
[0.07633892885691447, '29 july 1881']
[0.07617435463393991, 'restrictions imposed individual']
[0.07593529919147686, 'achieve aims prescribed']
[0.07585534625734527, 'para 38 pursuant']
[0.07571085988352175, 'continuous contact vital']
[0.07567716318748281, 'everybody especially elected']
[0.07567716318748281, 'expression important everybody']
[0.0744327614831212, 'disputed number hours']
[0.07434605311142792, 'deliberated private 28']
[0.07385894563038094, 'fact applicant association']
[0.07370574128932149, 'months imprisonment fine']
[0.07304292159492745, 'court recalls freedom']
[0.07290962531987832, 'clarity having regard']
[0.07282671080204481, 'higher degree tolerance']
[0.07257194244604315, 'state concerned gc']
[0.0725226270596426, 'failing court reject']
[0.07228286771213943, 'freedoms convention originated']
[0.07101671603893356, 'expenses actually necessarily']
[0.07094833224329627, 'important factor court']
[0.06975663488348077, 'judgment strasbourg 21']
[0.06975147155003271, 'germany lodged commission']
[0.06970342093672001, 'sterling rate applicable']
[0.06939027290564243, 'affairs ministry foreign']
[0.06916067146282974, 'having regard legitimate']
[0.06911613566289825, 'respect correspondence guaranteed']
[0.06908682772452115, 'victim meaning article']
[0.06874122004171809, 'french republic lodged']
[0.06865030623584757, 'instituted criminal proceedings']
[0.06856466046674854, 'knowledge committed offence']
[0.06845174747775745, 'expression proportionate legitimate']
[0.06840865335900294, 'complexity case court']
[0.0683795820486468, 'like government commission']
[0.06833734786007115, 'legal affairs ministry']
[0.06798274907925118, 'person directly affected']
[0.067764685889084, 'contact vital forces']
[0.067764685889084, 'vital forces countries']
[0.06746602717825739, 'prevention disorder protection']
[0.06725310660562459, 'received legal aid']
[0.06710268149117071, 'palm mr foighel']
[0.06674045379081352, 'urged member states']
[0.06660413694010117, 'costs expenses actually']
[0.06654427495348118, 'complaints articles 10']
[0.06653177458033574, 'prescribed law court']
[0.06613656443266439, 'case court view']
[0.0659682780091716, 'criticism private individuals']
[0.0657268303004655, 'aims interference prescribed']
[0.06534483951300499, 'citizens shall right']
[0.06528096850250892, 'amounts expiry mentioned']
[0.06488655229662424, 'security court national']
[0.06447396827063896, 'discretion manner exercise']
[0.06436066616320203, 'laid court case']
[0.06423896468178732, '10 freedom expression']
[0.06414868105515588, 'actually imposed abolish']
[0.06414868105515588, 'imposed abolish delay']
[0.06414868105515588, 'provide prison sentences']
[0.06401242642249835, 'domestic law provided']
[0.06335672202978358, 'independence impartiality court']
[0.06332434052757793, 'second world war']
[0.06321778940483977, 'procedural guarantees afforded']
[0.06213273655884453, 'mentioned article 10']
[0.06182553956834532, 'concerned issues public']
[0.06182553956834532, 'agent mr grosu']
[0.06145141801616623, 'breach article art']
[0.061275805984893086, 'case law referred']
[0.06097978759849264, 'government considered claims']
[0.06069829451124416, 'mr foighel mr']
[0.06052549264935877, 'mere finding violation']
[0.06048447954922775, 'applicant criminal record']
[0.06028825588178106, 'alleged breach right']
[0.0601023883087887, 'relied inter alia']
[0.06009310198899705, '000 thousand pounds']
[0.06002697841726618, 'costs expenses 61']
[0.05978733496719107, 'court notes firstly']
[0.059577832239702755, 'case court awards']
[0.05923261390887291, '2005 applicant represented']
[0.05908715650430476, 'unfair competition act']
[0.05886200130804448, 'breadth margin appreciation']
[0.05869679256594725, 'right respect correspondence']
[0.058233059570043086, 'came force january']
[0.05803195281612549, 'originated application french']
[0.05803195281612549, 'application french republic']
[0.05696596568898728, 'october 2005 applicant']
[0.05693794964028776, 'accordingly interferences freedom']
[0.05691696642685851, 'particular regard words']
[0.05691696642685851, 'regard words used']
[0.056490459806068184, 'hourly rate charged']
[0.056489502275730435, '11 et seq']
[0.05618362452894827, '69 court considers']
[0.05611886797182463, 'case finding violation']
[0.05580272624006058, 'applications united kingdom']
[0.05580272624006058, 'originated applications united']
[0.05513063233623627, 'liable term imprisonment']
[0.05455635491606714, 'art 14 10']
[0.054062632247143465, 'national security necessary']
[0.053860483042137725, 'satisfaction article 50']
[0.05334591343318787, 'mr loizou mr']
[0.05285771382893684, 'domestic courts gave']
[0.05278832489563905, 'court final ruling']
[0.05242575170632724, 'exclude legitimate doubt']
[0.05242575170632724, 'legitimate doubt respect']
[0.052264071096064325, 'legitimate aim proportionate']
[0.05221914775871611, 'court entry force']
[0.05221914775871611, 'referred court entry']
[0.052084227193082006, 'article convention iii']
[0.052074238045461074, 'supreme court oberster']
[0.05204830218665304, '50 court notes']
[0.051929365598430345, 'costs expenses proceedings']
[0.05189824044378955, 'ireland lodged court']
[0.05173255013010868, 'necessary examine applicants']
[0.05159301130524152, 'justified exceptional circumstances']
[0.05142093221974144, 'court considers question']
[0.051284686536485095, 'documents vouchers failing']
[0.0509614126880314, 'relied article 13']
[0.05081793151337516, 'cases referred court']
[0.05075939248601118, 'follows article 10']
[0.05073367048935109, '48 object request']
[0.050455090473076086, 'conditioned guarantees appear']
[0.050455090473076086, 'release conditioned guarantees']
[0.05032655902927428, 'appreciation left contracting']
[0.0502979295952551, '1997 supreme court']
[0.050275074058400336, 'arrested detained accordance']
[0.050275074058400336, 'detained accordance provisions']
[0.05017203628401626, 'applicant criminal conviction']
[0.05013230794674605, 'present case government']
[0.049654394131753425, 'shall entitled trial']
[0.0495603517186251, 'supporting documents vouchers']
[0.049213185406358516, '46 government application']
[0.04916627445706985, 'information means dissemination']
[0.04901079136690647, 'applicant company freedom']
[0.04858113509192646, 'compliance article 10']
[0.048561151079136694, 'order costs expenses']
[0.04814434166952152, 'pay costs proceedings']
[0.04748201438848921, 'democratic society attain']
[0.04614645170856918, 'issue arises article']
[0.0461398948068436, 'interference margin subject']
[0.0461398948068436, 'necessity interference margin']
[0.04600048774539691, 'scope freedom expression']
[0.04582190163269253, 'mr ryssdal acting']
[0.04555918901242642, 'award article 41']
[0.04546888804745677, 'provisions paragraph article']
[0.0454484412470024, 'rights article convention']
[0.044858231062209056, 'article 10 legitimate']
[0.044858231062209056, '10 legitimate aim']
[0.04474469205123706, 'applicant relied article']
[0.04452748480826988, 'satisfy requirement foreseeability']
[0.04440964875158696, 'freedom expression particularly']
[0.04376272566852178, 'interests accordingly interferences']
[0.04355825684280162, 'question application article']
[0.04319351536314807, 'reputation rights point']
[0.043145606214414975, 'domestic remedies dismissed']
[0.043143416301441605, 'article 50 convention']
[0.04255559445693054, 'freedom expression absolute']
[0.04211265134234076, 'affected act omission']
[0.04211265134234076, 'act omission issue']
[0.04211265134234076, 'directly affected act']
[0.04183729939125623, 'elected representative people']
[0.04109105353753807, 'criminal proceedings concerned']
[0.04104408780667774, 'hostility basis distinction']
[0.04042220768839474, 'hatred hostility basis']
[0.04020216321222199, 'mr fischbach mr']
[0.03999605193893666, 'committed offence convicted']
[0.039253445728265876, 'legitimate aim served']
[0.0385519315639925, 'private life article']
[0.03766209721298592, 'istanbul national security']
[0.03760139785051199, 'having regard relevant']
[0.037569944044764186, 'constitution guarantees freedom']
[0.037428078015403383, '51 rules court']
[0.037428078015403383, 'rule 51 rules']
[0.03739508393285372, 'present case order']
[0.036720623501199035, 'imprisonment convicted person']
[0.03655877475877736, 'law government preliminary']
[0.03622399377795062, 'aims referred article']
[0.03529383333723901, 'counsel commission mr']
[0.035264645426515924, 'remainder application admissible']
[0.03525806805535963, 'far criminal proceedings']
[0.03460777477308933, 'aim protection rights']
[0.03458599579963358, 'adequate effective safeguards']
[0.03448545511416953, 'lei mdl equivalent']
[0.034272581934452435, 'democratic society interference']
[0.03423927524646949, 'articles 11 et']
[0.03420824491485948, 'equitable basis conclusion']
[0.033480907581627, 'costs expenses 55']
[0.03337022689540676, 'appealed supreme court']
[0.03298879883435024, '41 convention established']
[0.03298879883435024, 'convention established actually']
[0.03250899280575539, 'london united kingdom']
[0.03240921906826003, 'consideration case rule']
[0.03194587187392943, 'point operative provisions']
[0.03151764302843439, '2006 pursuant rule']
[0.03148259938761794, 'court article 10']
[0.03138449938738965, 'recalls freedom expression']
[0.030869535141117878, 'sentenced year months']
[0.030698797605272426, '31 court notes']
[0.030540728707356697, 'mr wiarda president']
[0.02956405219404946, 'recognised rules international']
[0.029459191267675516, 'klaus beermann germany']
[0.02945919126767551, 'necessity interference court']
[0.02925231243576567, 'victim violation convention']
[0.028838467687388555, 'article 10 guarantees']
[0.02854110154499351, 'substantial disadvantage vis']
[0.028305224672720838, 'legal fees incurred']
[0.028216684464928057, 'judgment partly dissenting']
[0.027902268349255025, '2009 delivers following']
[0.027564904598060682, 'characterisation given law']
[0.027564904598060682, 'master characterisation given']
[0.027564904598060682, 'given law facts']
[0.02704224245717166, 'inter alia following']
[0.026641809476007233, 'art 10 european']
[0.02652404392275653, 'relating proceedings court']
[0.02643372790982055, 'judgment strasbourg 16']
[0.02636283830078794, 'rules international law']
[0.025142552624567015, 'operative provisions judgment']
[0.024948667322614644, '2007 pursuant rule']
[0.024846789235278444, 'attain aim aims']
[0.02476469744449839, 'objection failure exhaust']
[0.024531465527922094, '2006 delivers following']
[0.024502137420498386, 'examine examined witnesses']
[0.023852104756872466, 'sub paragraph article']
[0.023484069886947585, 'prescribed law 35']
[0.023405382836587867, '10 13 convention']
[0.023205495753772922, 'applicants contested government']
[0.02286553110452814, 'considered finding violation']
[0.02273181454836131, 'year months imprisonment']
[0.0225705329153605, '21 president chamber']
[0.0225705329153605, 'rule 21 president']
[0.021893887249309334, 'bound domestic scales']
[0.021723797432642123, 'january 1999 applicant']
[0.021113543947450738, 'foighel mr loizou']
[0.02079153984504704, 'article taken conjunction']
[0.020545526768769036, 'society attain aim']
[0.01905894639127408, 'regard costs expenses']
[0.01905894639127408, 'convention provides determination']
[0.01885074219105728, 'applicants granted legal']
[0.01874117144640452, 'article 10 addition']
[0.018260410769932567, 'court considers mr']
[0.018090179019575037, 'article convention maintained']
[0.01729763729999607, 'court attention fact']
[0.017222585567909312, 'garlicki judges mr']
[0.017184528239477383, 'task review relevant']
[0.01714991643049197, 'constituted interference applicants']
[0.016264131551901335, 'legitimate aim paragraph']
[0.015446466356326705, 'judgment strasbourg 14']
[0.015167160389335592, 'government argued article']
[0.014706818615903738, 'sections article 27']
[0.014706818615903738, 'presidents sections article']
[0.01443709896947307, 'necessary examine complaint']
[0.013396179608037708, 'euros eur non']
[0.013223398115484447, 'court appeal applicant']
[0.012954730555178498, 'lacked sufficient factual']
[0.011958554598446481, 'society arguments appearing']
[0.01118124854954746, 'government submitted applicants']
[0.010866655512799063, 'rule 26 mr']
[0.010496290467625902, 'new york times']
[0.010187639362194453, 'satisfaction article 41']
[0.009917462855112734, '27 court notes']
[0.009519441526097136, 'appearing court applicant']
[0.009515664191923186, 'right guaranteed convention']
[0.00942376533555764, 'preliminary objection concerning']
[0.009142187910800927, '2007 delivers following']
[0.008774288980030928, 'fischbach mr butkevych']
[0.008422530268468153, '29 subsequently mr']
[0.008422530268468153, 'subsequently mr traja']
[0.008405172413793105, 'advisers applicant mr']
[0.0079813072618828, 'x2011 costa mr']
[0.0079813072618828, 'mr x2011 costa']
[0.007073078379401743, 'maintained measures taken']
[0.006981353692556159, 'judge replaced mr']
[0.006907079378513996, 'turkey ba\\u015fkaya ok\\xe7uo\\u011flu']
[0.006595371301447779, 'article 10 set']
[0.006423432682425488, 'principles underlying judgments']
[0.006423432682425488, 'underlying judgments relating']
[0.005727989037341556, 'chamber mr pastor']
[0.005319351945499303, 'criminal code offence']
[0.005302761235328615, 'decided interests proper']
[0.004090111653588282, 'str\\xe1\\u017enick\\xe1 mr fischbach']
[0.0032270834050462977, '16 december 1998']
[0.0029683360275168237, 'vice presidents sections']
[0.002916259956858634, 'fischbach vice presidents']
[0.0028679505587817394, 'costa mr fischbach']
[0.0, 'president mr lorenzen']
[0.0, 'information contained case']
[0.0, '45 freedom expression']
[0.0, '2007 judgment final']
[0.0, 'respondent state breach']
[0.0, 'applicant company request']
[0.0, 'state breach obligations']
[0.0, 'strasbourg july 1999']
[0.0, 'polish criminal code']
[0.0, 'breach obligations articles']
[0.0, 'domestic proceedings government']
[0.0, 'judgment 23 july']
[0.0, 'g\\xf6lc\\xfckl\\xfc mr pettiti']
[0.0, 'offence specified article']
[0.0, 'convention 49 applicant']
[0.0, 'court award sum']
[0.0, '10 set example']
[0.0, 'relevant article provides']
[0.0, 'domestic authorities did']
[0.0, 'mr nielsen section']
[0.0, '59 court observes']
[0.0, 'convention article 14']
[0.0, 'freedom expression disproportionate']
[0.0, 'necessary examine case']
[0.0, 'proceedings court default']
[0.0, '41 government invited']
[0.0, 'concerning exhaustion domestic']
[0.0, 'court reject applicant']
[0.0, 'domestic courts took']
[0.0, 'applicant company view']
[0.0, 'applied court appeal']
[0.0, 'article 10 48']
[0.0, 'company complained article']
[0.0, 'high rate inflation']
[0.0, 'spielmann mr jebens']
[0.0, '2000 rule 59']
[0.0, '38 pursuant orders']
[0.0, '54 court finds']
[0.0, '69 court observes']
[0.0, 'accordance article thereof']
[0.0, 'article court notes']
[0.0, 'building strasbourg 30']
[0.0, 'decisions court case']
[0.0, 'democratic society 43']
[0.0, 'form official reports']
[0.0, 'infringement freedom expression']
[0.0, 'later stage mr']
[0.0, 'mr hajiyev mr']
[0.0, 'observations rule 59']
