[1.5686551159771995, 'acts security forces']
[0.2520759860294744, 'regard particular circumstances']
[0.251885775862069, 'article convention contains']
[0.2517416620864896, 'provision domestic remedy']
[0.2513235536446675, 'non governmental organisation']
[0.2506777042586061, 'facts arguing existence']
[0.2503192848020434, 'depart findings fact']
[0.2501950382274926, 'human rights dignity']
[0.2501505567818565, 'effective exercise right']
[0.24966656176475, 'including ill treatment']
[0.24966656176475, 'ill treatment administered']
[0.24961514778325122, 'child biological father']
[0.24959623941131168, 'private life home']
[0.24952762461559083, 'principle presumption innocence']
[0.24915550114489107, 'justify relevant sufficient']
[0.24911939191694474, 'residence permit section']
[0.24896539202407514, 'committing offence fleeing']
[0.24887497808098027, 'form happen secured']
[0.24868179948393848, 'arguable purposes article']
[0.24867374005305037, 'did point avenue']
[0.2486471127897948, 'northern ireland lodged']
[0.24833178991394003, 'application manifestly ill']
[0.24756417440075612, 'instant case court']
[0.2474867925552948, 'domestic legal order']
[0.24734748010610078, 'gauged solely basis']
[0.24734748010610078, 'solely basis severity']
[0.24732968181244044, 'reiterates article convention']
[0.24710664185702783, 'case analysed terms']
[0.24664416043726384, 'respondent state comply']
[0.24603153551429416, 'requirement public justifying']
[0.24570710596118947, 'national economic circumstances']
[0.24521072796934867, 'case case cases']
[0.24521072796934867, 'reasons sufficient element']
[0.24513704686118482, 'right incriminate oneself']
[0.24513704686118482, 'prosecution criminal case']
[0.24483348069554967, 'duty state reasonable']
[0.244756242568371, 'brought civil action']
[0.2447394471925193, 'right life shall']
[0.24435699509463404, 'foreign commonwealth office']
[0.24428661175485136, 'united kingdom government']
[0.2432456761525259, 'circumstances particular case']
[0.24298927698863243, 'reasonably considered necessary']
[0.24290994477540548, 'reasonable suspicion having']
[0.24282476468003428, 'sufficient just satisfaction']
[0.24279088525912482, 'confined purely formal']
[0.24219628647214858, 'essential prisoner right']
[0.24203127651403514, 'regarded necessary democratic']
[0.2419419660798971, 'high contracting parties']
[0.2419416035439854, 'pursued legitimate aims']
[0.2407447859780517, 'enactment force competent']
[0.2407447859780517, 'law enactment force']
[0.2407447859780517, 'law law enactment']
[0.24035998195234368, 'paragraph necessary democratic']
[0.2402895495819067, 'article 103 code']
[0.23978779840848807, 'close personal ties']
[0.23949049871379963, 'prevent committing offence']
[0.23946194577732743, 'law pursuing legitimate']
[0.2391043600263788, 'applicants right respect']
[0.23895994907099527, 'compensation non pecuniary']
[0.23894783377541998, 'material placed necessary']
[0.23894783377541998, 'placed necessary material']
[0.23878185332371438, 'domestic international law']
[0.23820500602037598, 'article 13 varies']
[0.23800904977375567, 'prosecution civil servants']
[0.2379233378574472, 'peaceful enjoyment possessions']
[0.2378359692334284, 'define sufficient clarity']
[0.2378359692334284, 'follows convicted persons']
[0.23780093156323154, 'examination application article']
[0.23767420319144458, 'addition reasonable suspicion']
[0.23722889686378532, 'limitation private family']
[0.23722889686378532, 'family life prison']
[0.23722889686378532, 'prison authorities assist']
[0.23722889686378532, 'life prison authorities']
[0.23720095995958065, 'family life private']
[0.23696680303529435, 'sufficiently clear terms']
[0.2369463753976239, 'accordance law required']
[0.2367777227193673, 'master characterisation given']
[0.23658766150423544, 'ordering termination proves']
[0.23658766150423544, 'termination proves unlawful']
[0.23655036387131878, 'entitled peaceful enjoyment']
[0.23655036387131878, 'person entitled peaceful']
[0.23642328633254225, 'authorities addition reasonable']
[0.2360761504435592, 'rights freedoms form']
[0.23604111405835543, 'falls contracting states']
[0.23601532567049813, 'deprived liberty meaning']
[0.23601532567049813, 'accountability practice theory']
[0.23601532567049813, 'results secure accountability']
[0.23601532567049813, 'secure accountability practice']
[0.23572027597482684, 'determining interference necessary']
[0.23558707302549667, 'steps prevent ill']
[0.23541114058355436, 'course working lives']
[0.23541114058355436, 'working lives majority']
[0.23541114058355436, 'lives majority people']
[0.23454514262543083, 'represented agent ms']
[0.23454197022616435, 'shall protected law']
[0.2344076072573591, 'person physical psychological']
[0.23396054376657827, 'risk applicant tamper']
[0.23395548942226824, 'interference private life']
[0.23380453799286932, 'substantive procedural rules']
[0.23377660282284893, 'private life shall']
[0.2332657200811359, 'departure rule respect']
[0.23318484298520598, 'application republic croatia']
[0.2329207191276157, 'offences charged severity']
[0.23277357850860572, 'national authorities measures']
[0.23267543859649126, 'freedoms convention croatian']
[0.23230494047689357, 'applicants alleged particular']
[0.2321205333888947, 'freedoms form happen']
[0.23187444739168878, 'enjoying homes way']
[0.23187444739168878, 'homes way affect']
[0.23187444739168878, 'way affect private']
[0.23187444739168878, 'prevent enjoying homes']
[0.23173234811165844, 'remand aresztowanie tymczasowe']
[0.23171889838556503, 'convention rule 24']
[0.2314765694076039, 'freedoms convention austrian']
[0.23106395520188627, 'given law facts']
[0.23106395520188627, 'characterisation given law']
[0.23082817565576186, 'children obligation national']
[0.2306598180199841, 'tax chargeable costs']
[0.2306598180199841, 'chargeable costs expenses']
[0.23054000065494318, 'deprivation liberty meaning']
[0.23054000065494315, 'covers physical psychological']
[0.23052386904943387, 'vary considerably case']
[0.23043959124699245, 'subject conditions provided']
[0.2302814110186286, 'personal identification linking']
[0.23014100237330726, 'code execution sentences']
[0.23014100237330726, 'family proved particularly']
[0.23014100237330726, 'proved particularly unfit']
[0.23014100237330726, 'cases family proved']
[0.22986075672523146, 'threat public order']
[0.22985375930142485, 'use lethal force']
[0.2298024244527628, 'regard principle presumption']
[0.2298024244527628, 'examine facts arguing']
[0.22934095082636202, 'convention ukrainian nationals']
[0.2289064223323492, 'enjoyment right respect']
[0.22871603877190466, 'adequate indication circumstances']
[0.22861853896336656, 'european parliament council']
[0.22856824015176877, 'article essentially protecting']
[0.22822073126332762, 'preliminary objection concerning']
[0.22808270421002513, 'acted bad faith']
[0.22804643955688153, 'breach article unless']
[0.22785646364045842, 'reasonably expected avoid']
[0.227812156495542, 'regard margin appreciation']
[0.2271386867803743, 'family unit moment']
[0.22713558240393839, 'aim aims paragraph']
[0.2269624201182142, 'convention article 13']
[0.2267525577870405, 'declaration view resolving']
[0.22667427116056044, 'legal person entitled']
[0.2266648052491973, 'criminal case file']
[0.22654347876817288, 'immediately require preparatory']
[0.2260787740565375, '14 read conjunction']
[0.22604653146525067, 'psychological integrity person']
[0.22588070236973062, 'applicant biological father']
[0.2256360560487186, 'instant case applicant']
[0.22555825197057772, 'vary case case']
[0.22553997726411518, 'reasons refusing bail']
[0.22535809018567637, 'national security stake']
[0.22531561817184131, 'appreciation left state']
[0.22530971233298516, 'party comments received']
[0.22519213765898116, 'reasonable time tribunal']
[0.22495013673842867, 'expression constitutes essential']
[0.22495013673842867, 'constitutes essential foundations']
[0.2246021220159151, 's\\u0105d rejonowy remanded']
[0.22431555513452062, 'costs expenses necessarily']
[0.22430751837196156, 'legitimate aims pursued']
[0.22429396161647683, 'accordance law pursuing']
[0.22424336592566285, 'principle better placed']
[0.22404907490900475, 'vi alleged violation']
[0.22403591103856357, 'case falls ambit']
[0.22387829284381008, 'existence non existence']
[0.22372110647972718, 'northern cyprus trnc']
[0.22312860190403416, 'factors taken account']
[0.22277456357291445, '14 taken conjunction']
[0.22232624261021824, 'remedy national level']
[0.22232030947453452, 'natural legal person']
[0.22158664893335445, 'provides far relevant']
[0.22150840612379072, 'court rule finding']
[0.22132671336915372, 'court op\\u0107inski sud']
[0.22132671336915372, 'municipal court op\\u0107inski']
[0.22123332124513406, 'follows determination civil']
[0.2210267046927664, 'reasons given decisions']
[0.22045113400366007, 'correspond pressing social']
[0.21980263887348933, 'institute criminal proceedings']
[0.2197046695918755, 'treatment meaning article']
[0.21927098388867505, 'criminal law provisions']
[0.21920728998768926, 'falls ambit article']
[0.2187019026099486, 'follows determination criminal']
[0.21846519417805887, 'rights freedoms protected']
[0.2184604667363288, 'sufficient element public']
[0.2184604667363288, 'element public scrutiny']
[0.2183631741821397, 'legal capacity principle']
[0.21833757008044016, 'public subject conditions']
[0.21833757008044016, 'deprived possessions public']
[0.21833757008044016, 'possessions public subject']
[0.21833757008044016, 'provided law general']
[0.21833757008044016, 'shall deprived possessions']
[0.21816619524820638, 'criminal charge entitled']
[0.21785604457897836, 'relevant sufficient reasons']
[0.21741452991452992, 'truth important aspect']
[0.216710875331565, 'turning present case']
[0.21668069377688248, 'echr 2006 x2011']
[0.21639985703693762, 'obtaining contracting states']
[0.2156477316897107, 'protection citizens entitled']
[0.21558116680067904, 'rules court applicant']
[0.21530560415373326, 'criminal sentences 1969']
[0.215233852501757, 'letter opened read']
[0.2151590169088269, 'application republic bulgaria']
[0.21505624193250963, 'proportionate legitimate aims']
[0.21479997834677636, '62002 00 echr']
[0.21479159410193896, 'democratic society sense']
[0.21479159410193896, 'sense proportionate aims']
[0.21479159410193896, 'society sense proportionate']
[0.21454905844916902, 'settled case law']
[0.21445961047254153, 'constitutional court held']
[0.21400853297405023, '30 april 2003']
[0.21363867758852087, 'life shall protected']
[0.21342988907644084, 'affect individuals prevent']
[0.21342988907644084, 'individuals prevent enjoying']
[0.2133995613999798, 'article 10 convention']
[0.21264367816091956, 'respect correspondence article']
[0.21225431240423748, 'republic austria lodged']
[0.21205974552830534, 'administered private individuals']
[0.21205974552830534, 'treatment administered private']
[0.21172020827193241, 'legitimate paragraph article']
[0.21108474103029456, 'domestic law limited']
[0.21108474103029456, 'review compliance domestic']
[0.21043324491600357, 'security safety criminal']
[0.21043324491600357, 'safety criminal nature']
[0.21013347052041156, 'indicate scope discretion']
[0.2101174687381584, 'impart manner consistent']
[0.2101174687381584, 'responsibilities information ideas']
[0.2101174687381584, 'consistent obligations responsibilities']
[0.2101174687381584, 'duty impart manner']
[0.2101174687381584, 'manner consistent obligations']
[0.2101174687381584, 'obligations responsibilities information']
[0.21006246256524347, 'case law notion']
[0.20978781487354017, 'indication circumstances conditions']
[0.20967303139802498, 'rule 47 rules']
[0.20957293789002934, 'pounds sterling gbp']
[0.20948975008686366, 'respect pecuniary damage']
[0.20929520007703686, 'scope article convention']
[0.20886744976597127, 'article 25 convention']
[0.2086206896551724, 'entered force 22']
[0.20847208003988293, 'application article 50']
[0.20841678846604952, 'authorities taken necessary']
[0.20778397565922918, 'rejected accordance article']
[0.2070828099552753, 'law general principles']
[0.20662449840168676, 'prevent ill treatment']
[0.20598184391287838, 'grand chamber determined']
[0.20597701149425285, 'body competent review']
[0.20558648086574266, 'disclosed rule 47']
[0.20555875908199744, 'remand prison administration']
[0.2054279416016724, 'need appropriate advice']
[0.20518021532220315, 'written law law']
[0.20518021532220315, 'sphere covered written']
[0.20518021532220315, 'covered written law']
[0.20502378121284184, 'violations articles 13']
[0.2048526186457221, 'applicant charged criminal']
[0.20483949547988958, 'prerequisite application article']
[0.20467172730903802, 'adequate effective safeguards']
[0.20405923271106066, 'pecuniary damage costs']
[0.2040445718606638, 'aim protecting rights']
[0.20380501522742903, 'ec european parliament']
[0.20362511052166227, 'threat national security']
[0.20351497665472257, 'austrian government government']
[0.2034518230654932, 'article 25 art']
[0.20336158447010994, 'required article convention']
[0.2031003339812498, '47 rules court']
[0.20293477521594233, 'use evidence obtained']
[0.20280725022104334, 'rise issue admissibility']
[0.20270521305004063, 'authority contracting state']
[0.20251395542182984, 'nature seriousness offence']
[0.20245512306458577, 'accordance law unless']
[0.20211404961042514, 'application partly admissible']
[0.20193058810400621, 'ensure individuals jurisdiction']
[0.20167864785555942, 'rights paragraph article']
[0.20133017992708838, 'balance aims mentioned']
[0.20127458748148402, 'latvia lodged court']
[0.20127458748148402, 'republic latvia lodged']
[0.20107712139616746, 'did indicate reasonable']
[0.20103308669551864, 'lawyer practising vienna']
[0.20072015274414076, 'complaints raised arguable']
[0.20072015274414076, 'raised arguable claims']
[0.20066141441334445, '25 art 25']
[0.19996946739690477, 'interception telephone conversations']
[0.19994218866897914, 'obligations article 34']
[0.19985646353351924, 'added tax chargeable']
[0.19984879355194196, 'delimiting object scope']
[0.19984879355194196, 'home autonomous concept']
[0.1996200246983946, 'ensure effective protection']
[0.1995255228440616, 'article convention instant']
[0.19946949602122013, 'court trial begun']
[0.1990256756991037, 'interference article rights']
[0.19892230952738435, 'protection arbitrary interferences']
[0.19866635070848526, 'decision court shall']
[0.19826916378640516, '00 echr 2002']
[0.1979531957135194, '1988 series 130']
[0.1979531957135194, 'march 1988 series']
[0.19775949405839147, 'breach article 13']
[0.19768531348562227, 'locus standi national']
[0.19768531348562227, 'serve purposes different']
[0.1976087009102416, 'rights freedoms parties']
[0.1975046664701837, 'treaty obligations including']
[0.19749639350365306, 'environmental pollution affect']
[0.19749639350365306, 'pollution affect individuals']
[0.19725372275659633, 'damage costs expenses']
[0.19718101852755346, 'legal costs expenses']
[0.19705374357657152, 'circumstances court considers']
[0.1968169761273209, 'reputation element private']
[0.1963420096611125, 'account margin appreciation']
[0.19617595048629533, 'ill treatment authorities']
[0.19614309269481686, 'violation convention award']
[0.19583958020989503, 'taking public care']
[0.19574204889482077, 'protection afforded article']
[0.19558985076226454, 'upheld instance judgment']
[0.19528852984465603, 'procedural aspect article']
[0.19527115352886676, '11 et seq']
[0.19424911112365256, 'arguing existence genuine']
[0.19424911112365256, 'existence genuine requirement']
[0.19424911112365256, 'individual liberty set']
[0.19424911112365256, 'innocence departure rule']
[0.19387826329750105, 'entitled hearing reasonable']
[0.19361203060262624, 'republic slovenia lodged']
[0.19361203060262624, 'slovenian government government']
[0.19331208730741012, 'positive obligation protect']
[0.19310344827586207, 'interference regarded accordance']
[0.19271133663937262, 'high court observed']
[0.19257294429708222, 'relationship sufficient constancy']
[0.19257294429708222, 'serve demonstrate relationship']
[0.19257294429708222, 'sufficient constancy create']
[0.19257294429708222, 'demonstrate relationship sufficient']
[0.19257294429708222, 'create facto family']
[0.19257294429708222, 'factors serve demonstrate']
[0.19257294429708222, 'constancy create facto']
[0.19236076843945238, 'article convention alleged']
[0.19222157153191638, 'aim necessary democratic']
[0.19219970450334403, 'completely partially conflict']
[0.19219970450334403, 'conflict obligations arising']
[0.19219970450334403, 'reparation consequences decision']
[0.19219970450334403, 'partially conflict obligations']
[0.1921820995096857, 'effective remedy disposal']
[0.19190117584885721, 'ensure legal certainty']
[0.19178416864442271, 'constitutional court article']
[0.19151694700284042, 'meaning article court']
[0.19151398461743288, 'applicant deprivation liberty']
[0.19134983790156204, 'protect physical moral']
[0.1905407951761824, 'charge entitled fair']
[0.1904764333809427, 'measure decision court']
[0.19033218433518284, 'court observes search']
[0.19032522663598692, 'court account margin']
[0.1901546729132936, 'flat amounted interference']
[0.19009107603272063, 'necessary examine interference']
[0.1899709485916382, 'concerning person charged']
[0.1899709485916382, 'criminal offence reflects']
[0.18858263176104256, 'degree protection citizens']
[0.1884696584203973, 'believe contains illicit']
[0.1882082937638493, 'interference applicants rights']
[0.18796593606030992, 'applicant maintained complaint']
[0.18774748198357563, 'turkish liras trl']
[0.18765849535080306, 'nations convention rights']
[0.18744473916887708, 'reiterates concept private']
[0.18744473916887708, 'consider necessary resort']
[0.1873391662377766, 'proportionate aim pursued']
[0.18733421750663132, 'public private interests']
[0.18729582577132486, 'requested court strike']
[0.18706531739192572, 'having regard circumstances']
[0.18677884615384613, 'lithuanian government government']
[0.1863973211289244, 'equitable basis required']
[0.1863837312113174, 'contracting parties undertake']
[0.185842175066313, 'applicants complained search']
[0.185842175066313, 'restrict legal capacity']
[0.185842175066313, 'state municipalities responsibility']
[0.185842175066313, 'restriction legal capacity']
[0.185842175066313, 'life constituted interference']
[0.185842175066313, 'x2011 law supreme']
[0.18584217506631298, 'special considerations apply']
[0.18584217506631298, 'territory chechen republic']
[0.18584217506631298, 'remedy later stage']
[0.18584217506631298, 'situation month period']
[0.18584217506631298, 'circumstances make remedy']
[0.18584217506631298, 'period calculated time']
[0.18584217506631298, 'aware circumstances make']
[0.18584217506631298, 'later stage aware']
[0.18584217506631298, 'make remedy ineffective']
[0.18584217506631298, 'domestic remedy later']
[0.18584217506631298, 'remedy ineffective situation']
[0.18584217506631298, 'ineffective situation month']
[0.18584217506631298, 'month period calculated']
[0.18584217506631298, 'calculated time applicant']
[0.18584217506631298, 'municipalities responsibility damage']
[0.18584217506631298, 'case defective point']
[0.18584217506631298, 'defective point constituting']
[0.18584217506631298, 'instant case defective']
[0.18584217506631298, 'liability damage accordance']
[0.18584217506631298, 'personal honour reputation']
[0.18584217506631298, 'suppression terrorism shall']
[0.18584217506631298, '\\u043e\\u0442 25 \\u0438\\u044e\\u043b\\u044f']
[0.18571301513558194, 'finds decision measure']
[0.18558386280920364, 'degree protection arbitrariness']
[0.18557387972680325, 'rule article 35']
[0.18542377163066814, 'contracting states duty']
[0.18539726688049787, 'reasonableness length proceedings']
[0.1852462542117715, 'convention award applicant']
[0.1852462542117715, 'affect private family']
[0.18515286890967472, 'fact depending real']
[0.18515286890967472, 'depending real existence']
[0.185110737150026, 'complexity case conduct']
[0.18509824665807076, 'citizens adequate indication']
[0.18492144460314222, 'constitutes interference right']
[0.1847852627580781, 'examined article convention']
[0.1845033159345947, 'comply obligations article']
[0.18443200052395453, 'gender reassignment surgery']
[0.18429101992072128, 'originated application united']
[0.18426282397744942, 'constitutional court ustavni']
[0.18410729629768, 'pursued determining interference']
[0.18400363227949437, 'law unless basis']
[0.18400363227949437, 'unless basis domestic']
[0.18373393185064277, 'inconsistent guarantees article']
[0.18369214319494992, 'liberty meaning article']
[0.1836888601594484, 'addition party comments']
[0.18356747552149852, 'aims paragraph necessary']
[0.18350024359876574, 'failed comply obligations']
[0.18222596019063642, 'special prison regime']
[0.18221747388414053, 'appreciation left contracting']
[0.18205549240032, 'just satisfaction basis']
[0.18205549240032, 'satisfaction basis case']
[0.18190460844344183, 'sufficient precision enable']
[0.1818633952254642, 'suffered anguish distress']
[0.18168109641893296, 'national authorities taken']
[0.18149132142791974, 'parties rights set']
[0.18149132142791974, 'victim violation high']
[0.18149132142791974, 'violation high contracting']
[0.18149132142791974, 'contracting parties rights']
[0.18146233271890783, 'violation article account']
[0.18135231979152125, 'real immediate risk']
[0.18124696454589606, 'ruling equitable basis']
[0.1811751466923881, 'applicant initial detention']
[0.181065741410569, 'referred paragraph article']
[0.1810575768372989, 'favour plenary court']
[0.18104744941326648, 'taken ensure compliance']
[0.18058800957256818, 'accordance article 37']
[0.18041980063708926, 'authorities ought knowledge']
[0.18015941071453673, 'art 32 art']
[0.18015941071453673, '32 art 47']
[0.1797852721990653, 'prison administration shall']
[0.1797452921890703, 'type duration effects']
[0.1797452921890703, 'account taken range']
[0.1797452921890703, 'implementation measure question']
[0.1797452921890703, 'manner implementation measure']
[0.1797452921890703, 'duration effects manner']
[0.1797452921890703, 'effects manner implementation']
[0.1797452921890703, 'case convincingly established']
[0.1797452921890703, 'given case convincingly']
[0.1797452921890703, 'interpreted narrowly need']
[0.17952254641909812, 'applicant continued detention']
[0.17947018103353135, 'object purpose convention']
[0.17946027766269776, 'safety prevention disorder']
[0.17943516929318143, 'personal autonomy important']
[0.17943516929318143, 'important principle underlying']
[0.17943516929318143, 'autonomy important principle']
[0.17943516929318143, 'principle underlying interpretation']
[0.17935261342969253, 'case conduct applicant']
[0.1792958562735439, 'rules admissibility evidence']
[0.17927056859203688, 'rights set forth']
[0.1791691227036054, 'yugoslav republic macedonia']
[0.1791579325250163, 'application kingdom netherlands']
[0.17909938418105387, 'rise issue article']
[0.17899855740146123, 'send letter months']
[0.1788882233821055, 'court established case']
[0.178665246131513, 'laws governing exercise']
[0.17856052146476656, 'articles convention article']
[0.17834730843047533, 'family life interference']
[0.17812297038537578, 'interference applicant correspondence']
[0.17791678213706005, 'criteria relating locus']
[0.17791678213706005, 'governing individual applications']
[0.17791678213706005, 'relating locus standi']
[0.1777963919524718, 'includes person physical']
[0.1777718832891247, '000 000 approximately']
[0.1774538636996019, 'stated inter alia']
[0.17724441136745775, 'partial reparation consequences']
[0.17710134901418195, 'public prosecutor office']
[0.17678415230254693, 'interference pursued legitimate']
[0.17645437000275707, 'necessary measures taken']
[0.17644427695583437, 'purposes article convention']
[0.17631322405858216, 'hear cases reasonable']
[0.17631322405858216, 'including obligation hear']
[0.17631322405858216, 'obligation hear cases']
[0.17631322405858216, 'meet requirements including']
[0.17631322405858216, 'requirements including obligation']
[0.1762456610326793, 'rights freedoms guaranteed']
[0.17618691358744407, 'national judicial authorities']
[0.17614389920424403, 'life constitute breach']
[0.1759973939162937, 'originated application kingdom']
[0.17583747336609123, 'sentenced years imprisonment']
[0.17578564042620148, 'democratic society achieve']
[0.17547868855979984, 'freedoms parties submissions']
[0.1754390995770306, 'hand hand european']
[0.1752785145888594, 'vienna austrian government']
[0.1750012145237609, 'acknowledged expressly substance']
[0.1750012145237609, 'authorities acknowledged expressly']
[0.17491403536332056, 'recoverable article 41']
[0.17475425183335935, 'sent case file']
[0.17475425183335935, 'applicant sufficient continuing']
[0.17475425183335935, 'sufficient continuing links']
[0.17427438169738776, 'disorder crime meaning']
[0.1740962226025607, 'case assigned newly']
[0.1740638473296652, 'constitute violation article']
[0.17346257313241906, 'violation article art']
[0.17300484373198016, 'exceptions provided paragraph']
[0.17294337606837606, 'immediate risk life']
[0.172848632430317, 'article 46 convention']
[0.1728427408135631, 'convention alleged violation']
[0.17283669486011713, 'federal republic germany']
[0.17273531066634515, 'formulated sufficient precision']
[0.1727149949961621, 'applicant law office']
[0.17257708478153302, 'pre trial investigation']
[0.17235997610370338, 'court notes firstly']
[0.17213544032340117, 'claiming victim violation']
[0.17205339637873374, 'individual right respect']
[0.17192118226600986, 'examination set facts']
[0.171782240747758, 'interference rights article']
[0.17166970059464987, 'legitimate aim necessary']
[0.17147478957823784, 'respondent state legal']
[0.17129896590166452, 'psychiatric hospital court']
[0.17112631268711123, 'law lawful detention']
[0.17093204061099423, 'right freedom expression']
[0.1706155889669936, 'rule 59 fine']
[0.17023998242116994, 'parties article convention']
[0.16996073618924984, 'merits required rule']
[0.16991400489934627, 'article protocol article']
[0.16981729520914476, 'criminal proceedings case']
[0.16980681003176196, '20 november 1989']
[0.1696761798395192, 'level severity required']
[0.16962639931663892, 'integration human rights']
[0.16962639931663892, 'association european integration']
[0.16962639931663892, 'european integration human']
[0.16945866844446966, 'issues raised application']
[0.16917100109163294, 'national authorities acknowledged']
[0.16904047976011993, 'imposes respondent state']
[0.16871260255382145, 'cutting child roots']
[0.16871260255382145, 'ties means cutting']
[0.16871260255382145, 'means cutting child']
[0.16863466529762414, 'way evidence obtained']
[0.16815081470253884, 'freedoms convention lithuanian']
[0.1680939749905267, 'generally recognised international']
[0.1680939749905267, 'obtained methods coercion']
[0.1680939749905267, 'prove case accused']
[0.1680939749905267, 'coercion oppression defiance']
[0.1680939749905267, 'oppression defiance accused']
[0.1680939749905267, 'presupposes prosecution criminal']
[0.1680939749905267, 'evidence obtained methods']
[0.1680939749905267, 'methods coercion oppression']
[0.16745991434179253, 'force generally regarded']
[0.1671951144284745, 'mind seriousness violations']
[0.1671951144284745, 'seriousness violations respect']
[0.16700511998026032, 'applicant present case']
[0.16683322024139985, 'breach imposes respondent']
[0.16683322024139985, 'finds breach imposes']
[0.16680269332789227, 'failed comply positive']
[0.16676020823755594, 'taken necessary steps']
[0.16666895017208497, 'remedy required article']
[0.1665296569727344, 'deciding equitable basis']
[0.16626531293938523, 'required rule 59']
[0.16603754335849827, 'provided code criminal']
[0.16603754335849827, 'procedures preserving integrity']
[0.16602291623317694, 'incompatible ratione materiae']
[0.16592985558502799, 'widowed mother allowance']
[0.1654482327316642, 'homosexual acts consenting']
[0.1654482327316642, 'international lesbian gay']
[0.16529785292462776, 'undertake abide final']
[0.165207015869228, 'art 50 convention']
[0.16509926854754442, 'aspects individual physical']
[0.16500980279091226, 'applications person non']
[0.16489832007073385, 'members legal profession']
[0.16489832007073385, 'absconding make appear']
[0.16489832007073385, 'existence danger absconding']
[0.16489832007073385, 'factors confirm existence']
[0.16481330340746786, 'russian national mr']
[0.16478779840848806, 'repercussions proper administration']
[0.1647377612380186, 'expel justified national']
[0.1647377612380186, 'decision expel justified']
[0.1647377612380186, 'underlying decision expel']
[0.16464423040204917, 'hearing merits required']
[0.1645880356525034, 'declaring inadmissible established']
[0.16448672215616333, 'allowed state restricted']
[0.16419896355241184, 'violation article 34']
[0.16417702080134022, 'accordance applicable law']
[0.16390785609852546, 'accordance law meaning']
[0.16369821842509036, 'court convicted applicant']
[0.16357206012378425, 'cases reasonable time']
[0.16357206012378425, 'security prevention crime']
[0.16345257724568069, 'protection individuals regard']
[0.16340300291449714, 'art 44 art']
[0.16340300291449714, '44 art 48']
[0.1633773933976774, 'impossible disproportionate burden']
[0.16311259518850355, 'article present case']
[0.16290094590355642, 'convention russian national']
[0.1628194847120268, 'having regard particular']
[0.1627986421490832, 'obligation end breach']
[0.1627986421490832, 'legal obligation end']
[0.16269400644217577, 'convention internal law']
[0.1626717129240258, 'committee ministers member']
[0.1626717129240258, 'ministers member states']
[0.16244487124256365, 'federal constitutional court']
[0.16242783585582773, 'life private life']
[0.16236482350540704, 'risk ill treatment']
[0.16231211317418212, 'court reiterates utmost']
[0.16215738284703804, 'court finds breach']
[0.16200961689861076, 'mr sch\\xfcrmann head']
[0.16191489361702127, 'pecuniary damage court']
[0.16183590430326283, 'left contracting states']
[0.1617600072341452, 'committee ministers council']
[0.1617600072341452, 'ministers council europe']
[0.1617279272451686, 'practising vienna austrian']
[0.1617132867132867, 'government maintained claim']
[0.16155265197410792, 'court examine compliance']
[0.16154895173013234, 'adherence rule law']
[0.16149165236386331, 'contracting parties article']
[0.16149165236386331, 'designed ensure individuals']
[0.16149165236386331, 'measures designed ensure']
[0.16149165236386331, 'states measures designed']
[0.1613904235600162, 'public safety prevention']
[0.16136162687886826, 'proceedings contest paternity']
[0.1610235606178811, 'censorship applicant correspondence']
[0.16090328372389587, 'court task consists']
[0.16090167814305745, 'leave appeal cassation']
[0.1607901490155485, 'compensation respect loss']
[0.1604382255532254, 'court notes applicants']
[0.15978753047718566, 'arbitrary interference authorities']
[0.15978753047718566, 'act court notes']
[0.1595699479320169, 'national laws governing']
[0.15941368258178604, 'reiterates utmost importance']
[0.15933874554564215, 'article convention applicable']
[0.15930763272925183, 'required article 13']
[0.15930449242095307, 'allocated section court']
[0.15909961685823754, 'present case involved']
[0.1588675016666903, 'constitutional court russian']
[0.15867374005305038, 'case applicants born']
[0.15856822222869968, 'special circumstances case']
[0.15854689530507818, 'interference applicants right']
[0.15853554704129416, 'netherlands lodged court']
[0.1583158299026609, 'remedy available respect']
[0.1582389513423996, 'convention foremost protection']
[0.1582389513423996, 'court regard changing']
[0.1582389513423996, 'rights court regard']
[0.15819794429708223, 'court stage proceedings']
[0.15802303327401535, 'case law article']
[0.15782750561967288, 'sufficient means pay']
[0.15773145765425745, 'right claim relating']
[0.15773145765425745, 'secures right claim']
[0.15773145765425745, 'claim relating civil']
[0.15773145765425745, 'obligations brought court']
[0.15773145765425745, 'rights obligations brought']
[0.15756974545872776, 'considered home purposes']
[0.1575302092543472, 'provide effective protection']
[0.1575079295494984, '47 art 32']
[0.1570100529672468, 'court finds search']
[0.15689880411365822, 'relying article convention']
[0.1566014845886538, 'violation article 12']
[0.15658180114413536, 'based relevant provisions']
[0.15654690137448757, 'detention remand ordered']
[0.15652059539206875, 'county court \\u017eupanijski']
[0.15652059539206875, 'court \\u017eupanijski sud']
[0.156476383656911, 'lay rules admissibility']
[0.15645223606684053, 'regional court upheld']
[0.15635906742984781, 'convention lithuanian national']
[0.1560798548094374, 'lack regulations specifying']
[0.1560798548094374, 'confidentiality procedures destruction']
[0.1560798548094374, 'degree precision manner']
[0.1560798548094374, 'precision manner screening']
[0.15590678913562928, 'cruel inhuman degrading']
[0.1558664523670368, 'aid represented mr']
[0.15584258763579575, '31 art 31']
[0.15584258763579575, 'article 31 art']
[0.1555562832702041, 'principle equality arms']
